business_id,popularity_visits,unique_users,repeat_user_rate,stability_cv
720063,133,125,0.056,0.6600912134301407
720065,951,934,0.014989293361884369,0.6372165757085443
720079,94,93,0.010752688172043012,0.3866454295604498
720168,101,99,0.020202020202020204,0.5500810759829906
720189,459,445,0.029213483146067417,0.6420864993858826
720192,485,467,0.029978586723768737,0.6391469113760677
720286,205,203,0.009852216748768473,0.5077009359359642
720298,1773,1689,0.03966844286560095,0.6179050259177056
720305,872,840,0.03214285714285714,0.5924268838822413
720311,939,916,0.02292576419213974,0.6133170742106472
720360,1548,1491,0.030181086519114688,0.6520004361242884
720365,1401,1345,0.03494423791821561,0.4091538001592359
720370,1291,1243,0.030571198712791632,0.6275406542587814
720372,516,497,0.03420523138832998,0.5809117242505667
720452,1129,1098,0.02185792349726776,0.626987099568805
720501,265,257,0.0311284046692607,0.7033018632334618
720518,428,416,0.028846153846153848,0.7372987376197405
720551,161,160,0.00625,0.4808652971180753
720607,257,251,0.02390438247011952,0.5049387298366022
720660,1150,1103,0.029918404351767906,0.6213289078848211
720668,381,367,0.0326975476839237,0.7409859066318563
720703,217,206,0.043689320388349516,0.5241805694186492
720725,279,275,0.01090909090909091,0.6005065560541296
720730,202,198,0.020202020202020204,0.48013834896955254
720748,692,663,0.03469079939668175,0.6074416602772155
720761,2248,2158,0.03429101019462465,0.5586392070463073
720797,2534,2434,0.037387017255546426,0.5637384964504701
720819,183,158,0.0379746835443038,0.5342708931875862
720837,192,187,0.026737967914438502,0.47087489272374966
720840,204,198,0.015151515151515152,0.47235651413385255
720841,428,424,0.009433962264150943,0.6021731265234108
720853,748,730,0.024657534246575342,0.6281391024604237
720870,306,298,0.02348993288590604,0.5576608087397581
720871,532,521,0.019193857965451054,0.683663338313332
720880,1494,1444,0.03185595567867036,0.6169427602082623
720941,607,556,0.07194244604316546,0.57273342982162
720979,520,499,0.036072144288577156,0.5289830120821915
720981,773,755,0.02119205298013245,0.7130532093377865
720992,236,234,0.008547008547008548,0.5282021976800821
730143,548,523,0.022944550669216062,0.6933394705941982
730156,563,547,0.025594149908592323,0.6957714212093166
730159,2017,1947,0.03133025166923472,0.6358243334989386
730297,668,642,0.03271028037383177,0.635922565286426
730315,188,173,0.04046242774566474,0.4419179652721199
730365,401,368,0.02717391304347826,0.5640083346018969
730378,147,144,0.020833333333333332,0.4611572603662093
730384,147,144,0.020833333333333332,0.8014504686461392
730395,1142,1112,0.026079136690647483,0.639123154001998
730419,245,241,0.016597510373443983,0.4504622077896594
730420,491,477,0.027253668763102725,0.5894694453107416
730427,271,264,0.022727272727272728,0.6884967632339323
730595,241,238,0.008403361344537815,0.49389006613261793
730671,562,547,0.025594149908592323,0.6482696946102546
730732,528,512,0.025390625,0.7125746002345285
730788,744,722,0.029085872576177285,0.6554256958938639
731153,331,323,0.02476780185758514,0.5866618503186085
731154,1504,1476,0.016937669376693765,0.6062564615539082
731176,2260,2152,0.04414498141263941,0.6561901839650367
731194,243,236,0.025423728813559324,0.7337954899425989
731195,422,402,0.04477611940298507,0.5936347752531457
731270,909,864,0.041666666666666664,0.6300963181290311
731363,432,401,0.059850374064837904,0.5261879944137441
731381,505,485,0.0288659793814433,0.6728890882137466
731387,279,271,0.02214022140221402,0.5138785897249156
731388,479,462,0.025974025974025976,0.5733425742866669
731394,489,474,0.03164556962025317,0.5557151393035462
731399,2243,2172,0.02716390423572744,0.6614190502232276
731402,152,152,0.0,0.5156820511122481
731410,1049,1022,0.021526418786692758,0.5854303207759551
731444,154,153,0.006535947712418301,0.4421461266130368
731449,301,286,0.04195804195804196,0.5347579641504595
731451,7,7,0.0,0.3912303982179758
731523,335,324,0.030864197530864196,0.5204508585205507
731531,841,799,0.04005006257822278,0.6011761414837212
731546,552,541,0.018484288354898338,0.6432264959473019
731547,1631,1601,0.017489069331667707,0.5935379749619174
731557,170,162,0.030864197530864196,0.5329668867970553
731562,669,638,0.032915360501567396,0.6331841809418539
731658,775,735,0.04081632653061224,0.7003328760822569
731908,264,256,0.02734375,0.8410958796335668
732100,375,354,0.05649717514124294,0.6190224735758977
732280,249,248,0.004032258064516129,0.4697090578707759
732909,236,224,0.049107142857142856,0.4988313682809313
732921,519,490,0.04081632653061224,0.6376802336069115
732975,1659,1590,0.03270440251572327,0.5917700122259725
733233,780,751,0.03595206391478029,0.695901781820415
733238,429,424,0.01179245283018868,0.5886780351425654
733241,360,352,0.022727272727272728,0.5578760867391074
733245,165,160,0.025,0.39199837624218553
733247,314,300,0.043333333333333335,0.9103119408542244
733252,298,293,0.013651877133105802,0.5853467713876948
733255,1938,1911,0.013605442176870748,0.7592557222498537
733277,276,267,0.033707865168539325,0.5222006383388704
733278,161,155,0.025806451612903226,0.5477550002095322
733283,310,298,0.03691275167785235,0.5065497205636359
733310,384,370,0.02702702702702703,0.6436090186079079
733338,297,285,0.028070175438596492,0.5239782771374075
733341,307,306,0.0032679738562091504,0.6167431375674568
733351,146,143,0.013986013986013986,0.42069080496709643
733360,116,114,0.017543859649122806,0.809621370245533
733450,286,279,0.021505376344086023,0.5003227865066154
733453,197,189,0.031746031746031744,0.5209746450863343
733502,395,380,0.031578947368421054,0.5768164343106087
733511,138,138,0.0,0.43904681478093993
733533,816,793,0.025220680958385876,0.6095671781117297
733535,407,396,0.025252525252525252,0.6005231984218766
733537,1351,1266,0.05766192733017378,0.657999363430741
733544,533,524,0.013358778625954198,0.6773197233808356
733545,535,503,0.05168986083499006,0.6048279007128171
733567,494,475,0.031578947368421054,0.6845013377474666
733575,483,458,0.039301310043668124,0.645774359519831
733579,432,420,0.023809523809523808,0.7236040657122815
733581,247,241,0.02074688796680498,0.5270485541990921
733592,169,164,0.024390243902439025,0.5967185515122774
733594,124,122,0.01639344262295082,0.3990497336647155
733673,312,307,0.013029315960912053,0.5432583242107363
733797,518,488,0.05737704918032787,0.7827748198747282
733860,491,475,0.02526315789473684,0.6689202543458945
733940,925,887,0.036076662908680945,0.6336523890108313
734013,251,247,0.016194331983805668,0.5359178492491097
734021,153,152,0.006578947368421052,0.4168333802229596
734055,93,88,0.056818181818181816,0.3023479199375426
734065,265,262,0.011450381679389313,0.5316120819683542
734082,649,622,0.04180064308681672,0.6556411098331447
734090,304,300,0.006666666666666667,0.46694037232167845
734125,1060,1018,0.03339882121807466,0.702636566201863
734127,187,178,0.05056179775280899,0.4651320099809649
734169,170,166,0.024096385542168676,0.39051280024819496
734172,120,118,0.01694915254237288,0.35134661581470295
734192,484,472,0.025423728813559324,0.6998941732413403
734227,256,248,0.028225806451612902,0.4554474043944513
734233,470,444,0.04504504504504504,0.6315539264473851
734246,640,607,0.032948929159802305,0.5717114826856541
734256,315,301,0.04318936877076412,0.6682227485080723
734258,450,428,0.04439252336448598,0.6356382257878594
734281,554,539,0.027829313543599257,0.7216085269801503
737159,479,468,0.019230769230769232,0.5898625314805247
737168,1805,1731,0.03466204506065858,0.6307298551007932
737177,1540,1466,0.04638472032742155,0.6595333581924921
737343,1380,1354,0.01624815361890694,0.5630290966445965
737357,1088,1056,0.026515151515151516,0.7079758039887739
737388,2188,2093,0.03965599617773531,0.6359960851300888
737397,217,213,0.014084507042253521,0.5707163003200483
753799,592,581,0.0189328743545611,0.6212941584178798
753803,703,678,0.029498525073746312,0.6224028075492156
754263,958,932,0.022532188841201718,0.596724713953214
776283,344,339,0.014749262536873156,0.5126784053252309
776287,418,413,0.012106537530266344,1.1877132430476949
777620,307,295,0.030508474576271188,0.5810569673440339
778374,57,57,0.0,0.24796446218312226
779363,710,665,0.058646616541353384,0.647294228955469
780116,176,170,0.023529411764705882,0.4080072226598704
780583,491,474,0.02531645569620253,0.638652821952632
780663,113,107,0.028037383177570093,0.415119585040427
780900,602,587,0.022146507666098807,0.7820927425987482
783341,438,428,0.02102803738317757,0.558471723606613
784344,687,682,0.007331378299120235,0.6479255335144143
784799,221,212,0.02830188679245283,0.5180796896570352
784899,1150,1104,0.03260869565217391,0.6505623809948748
784949,688,658,0.03343465045592705,0.5725485739465431
785680,462,451,0.022172949002217297,0.5430499800667888
789153,677,644,0.04192546583850932,0.6079030346732743
789337,385,366,0.040983606557377046,0.5949565823395201
795283,308,304,0.013157894736842105,0.5055955123984334
796277,221,216,0.023148148148148147,0.4631959206335038
796468,249,243,0.024691358024691357,0.5801918380582985
796521,1744,1631,0.0539546290619252,0.5927327280727962
796897,813,794,0.018891687657430732,0.6264792797505152
797051,296,293,0.010238907849829351,0.6147622468240223
797153,430,402,0.04477611940298507,0.5688565005903546
802561,263,259,0.015444015444015444,0.6016212799869511
803526,811,763,0.047182175622542594,0.6150567969314638
804199,87,87,0.0,0.3949457019242434
804653,179,162,0.06790123456790123,0.5079518066616381
804934,3,3,0.0,0.0
807103,89,82,0.07317073170731707,0.36359222178269923
809231,250,242,0.03305785123966942,0.5960005836005314
810024,460,455,0.01098901098901099,0.5779613923913655
811931,317,308,0.022727272727272728,0.5605929695192235
812769,400,384,0.018229166666666668,0.6072886768556096
812801,354,348,0.011494252873563218,0.5615159357587406
814119,316,308,0.01948051948051948,0.5642443466587573
815215,273,263,0.022813688212927757,0.5030003511768939
815603,83,81,0.024691358024691357,0.6973210690058513
815697,493,480,0.025,0.5974401592214735
816904,162,160,0.0125,0.4916341358836563
825556,364,354,0.025423728813559324,0.6239309374145099
844576,211,201,0.03980099502487562,0.5031883995791002
850304,768,739,0.03382949932341001,0.5820874129809799
866455,121,116,0.034482758620689655,0.3383141989589524
878484,663,639,0.03129890453834116,0.6453924044851149
887068,757,729,0.03429355281207133,0.636581870538224
911355,316,311,0.01607717041800643,0.6288899137639536
911399,688,662,0.0377643504531722,0.5951500474505398
928576,1167,1144,0.018356643356643356,0.7306614158804994
928581,463,456,0.013157894736842105,0.6446621976428762
929505,255,248,0.016129032258064516,0.5404053534610596
940329,490,479,0.018789144050104383,0.6800883242698103
940496,351,343,0.02040816326530612,0.530625379530033
941952,559,537,0.027932960893854747,0.6239897851020243
942154,529,504,0.041666666666666664,0.5915647957358127
943038,184,182,0.01098901098901099,0.41884989184886723
944633,481,463,0.02591792656587473,0.7218203280272868
948537,1120,1077,0.02692664809656453,0.5881399192735974
952591,2512,2439,0.026240262402624025,0.5800593265042766
953554,1135,1109,0.02254283137962128,0.6148934186571337
953619,545,526,0.03231939163498099,0.9655217788442457
953620,309,304,0.01644736842105263,0.5065416322214737
953714,381,364,0.03296703296703297,0.5386394159554111
953728,518,495,0.04040404040404041,0.5977703009737556
966194,117,106,0.08490566037735849,0.4676916253463613
966856,208,198,0.045454545454545456,0.6500476262351018
967477,248,233,0.04721030042918455,0.48562892233170796
968831,242,239,0.012552301255230125,0.5701913940143867
968931,735,716,0.0223463687150838,0.5811981152643764
968977,241,239,0.008368200836820083,0.49681472435736046
982674,215,212,0.014150943396226415,0.4663018257686927
983104,127,122,0.040983606557377046,0.5104648511758507
1006008,179,177,0.005649717514124294,0.485272256541205
1006016,235,232,0.01293103448275862,0.5828227035189061
1006144,639,628,0.01592356687898089,0.6094384608586876
1006775,189,183,0.0273224043715847,0.608292108146009
1006776,503,473,0.04439746300211417,0.6940294617329
1007175,802,778,0.02570694087403599,0.6050924384587862
1007854,1056,1048,0.007633587786259542,0.6090314608586549
1009434,126,126,0.0,0.3975068798641111
1010082,258,247,0.032388663967611336,0.5446091112146023
1010111,466,453,0.013245033112582781,0.5526602826577149
1010120,256,252,0.015873015873015872,0.5187553786296031
1010142,128,123,0.032520325203252036,0.42534960698354674
1013450,198,192,0.03125,0.49921691416311353
1013490,419,408,0.022058823529411766,0.577885618720325
1013694,684,668,0.019461077844311378,0.5734546072148772
1014039,122,122,0.0,0.37894868444199803
1014046,181,168,0.06547619047619048,0.47889284285622463
1014168,155,148,0.02702702702702703,0.45321298722926173
1014398,338,327,0.03363914373088685,0.543241144704657
1014404,334,327,0.01834862385321101,0.557131436500997
1014890,174,161,0.037267080745341616,0.5598784777141805
1014977,79,76,0.02631578947368421,0.40430973188797537
1015412,59,58,0.017241379310344827,0.31748798573472803
1015646,196,194,0.005154639175257732,0.4691555864119916
1015650,196,194,0.010309278350515464,0.6605843353049142
1015661,274,268,0.018656716417910446,0.4765736318702205
1015979,163,155,0.01935483870967742,0.5470641218152641
1016140,261,246,0.04065040650406504,0.6158096992925516
1016157,209,206,0.009708737864077669,0.5729697312012262
1016162,901,867,0.03229527104959631,0.6610065586106323
1016178,234,221,0.049773755656108594,0.4413520725924322
1016431,514,496,0.03024193548387097,0.5790209617259876
1016437,912,870,0.03218390804597701,0.766393017837165
1016482,381,370,0.02702702702702703,0.6029276214898167
1016670,762,749,0.012016021361815754,1.4361080135962825
1016852,509,488,0.03483606557377049,0.5742778571508225
1016879,666,589,0.0865874363327674,0.6378054234224646
1017266,233,227,0.022026431718061675,0.5021661208993573
1017330,290,284,0.02112676056338028,0.5592394818097036
1017374,337,329,0.0182370820668693,0.5533818644228996
1017383,276,273,0.01098901098901099,0.5242779345327345
1017384,196,192,0.015625,0.4860591644970087
1017393,496,488,0.01639344262295082,0.9739394273398164
1017618,602,588,0.022108843537414966,0.6593825313613506
1017635,335,325,0.03076923076923077,0.6019681246461979
1017654,1728,1641,0.044485070079219986,0.6237580320600816
1017662,403,392,0.02806122448979592,0.6479069080591199
1017663,659,574,0.08362369337979095,0.6103442917361893
1017699,219,215,0.018604651162790697,0.5301300850337337
1017703,378,356,0.047752808988764044,0.5873416122935383
1017726,308,300,0.02666666666666667,0.57768810486545
1018427,272,265,0.022641509433962263,0.5796483306188998
1018459,185,181,0.016574585635359115,0.44978886715071964
1018463,973,944,0.02754237288135593,0.6772188085696633
1018502,477,468,0.019230769230769232,0.5978028131583115
1018563,194,189,0.026455026455026454,0.6033794081845414
1018747,558,535,0.03177570093457944,0.6705826842871323
1018797,531,511,0.03131115459882583,0.6293290365483414
1018951,438,434,0.009216589861751152,0.6122528291677203
1018970,193,191,0.010471204188481676,0.7044661816826103
1019002,388,383,0.013054830287206266,0.5535945087469561
1019017,150,145,0.020689655172413793,0.4020955210902107
1019020,151,148,0.02027027027027027,0.4064985151300188
1019031,693,680,0.01911764705882353,0.6742323174679785
1019033,260,253,0.02766798418972332,0.5657055652704599
1019282,124,118,0.0423728813559322,0.6390669077061203
1019294,290,277,0.039711191335740074,0.6089728502615378
1019304,928,876,0.04452054794520548,0.6509269394553393
1019607,316,305,0.036065573770491806,0.6136259678481157
1019612,464,454,0.01762114537444934,0.5418434233112713
1019713,440,436,0.009174311926605505,0.5588720963750249
1019723,319,314,0.012738853503184714,0.562788643437741
1021827,544,525,0.03238095238095238,0.54866051268143
1021847,404,391,0.03324808184143223,0.615137652302887
1021848,700,682,0.026392961876832845,0.618210320198555
1021849,364,358,0.01675977653631285,0.5761284136950773
1023132,219,216,0.013888888888888888,0.4892039760486979
1023159,160,151,0.026490066225165563,0.5058841798463393
1026943,369,353,0.042492917847025496,0.5325819639895135
1027064,462,448,0.029017857142857144,0.5942455932652257
1043836,186,184,0.010869565217391304,0.4618610540251195
1043913,838,808,0.028465346534653466,0.688893465857616
1043914,916,908,0.00881057268722467,0.666569027972024
1043993,251,248,0.012096774193548387,0.5459359152582828
1044010,329,318,0.025157232704402517,0.6897589018162685
1044040,423,397,0.04534005037783375,0.5948806576183184
1044160,281,274,0.01824817518248175,0.6045925656943255
1044216,175,172,0.01744186046511628,0.5403676057425397
1044298,187,174,0.05747126436781609,0.8261944706119322
1044372,333,329,0.0121580547112462,0.5243623725145481
1044399,168,150,0.10666666666666667,1.1787725440535186
1044445,561,539,0.029684601113172542,0.5815156903912104
1044449,507,496,0.020161290322580645,0.5838172317085727
1044565,361,352,0.017045454545454544,0.6930813432282569
1044584,909,850,0.041176470588235294,0.5711049378922224
1044602,157,155,0.012903225806451613,0.41722833774437634
1044620,215,210,0.023809523809523808,0.5035773396154811
1044630,502,485,0.016494845360824743,0.719331860148637
1044651,325,320,0.015625,0.575632700859595
1044661,119,112,0.044642857142857144,0.8086999040840365
1044772,246,238,0.025210084033613446,0.6052949795741951
1044777,676,660,0.022727272727272728,0.6293252949403759
1044781,527,518,0.017374517374517374,0.7142691618084618
1054563,433,420,0.02619047619047619,0.6653984123273163
1055730,1,1,0.0,0.0
1057071,345,334,0.02694610778443114,0.543564353857762
1058867,227,219,0.0365296803652968,0.5328760274581238
1059325,323,310,0.041935483870967745,0.5640746141858058
1059594,213,208,0.019230769230769232,0.520273684127127
1059621,551,538,0.022304832713754646,0.5566828234475083
1064961,1753,1686,0.03262158956109134,0.5957391183807615
1071328,61,61,0.0,0.6994396522954929
1071986,287,281,0.021352313167259787,0.5815431853096977
1073524,87,78,0.07692307692307693,0.4237289051360656
1075911,323,298,0.06375838926174497,0.5500409701710582
1078760,688,673,0.017830609212481426,0.6117921545927578
1089621,106,97,0.05154639175257732,0.4736416261381191
1106756,517,500,0.022,0.7873975521120866
1113251,137,133,0.03007518796992481,0.43981218189740107
1113257,807,795,0.01509433962264151,0.6442786746051595
1119589,194,191,0.015706806282722512,0.46613116907019325
1122597,1060,1032,0.02616279069767442,0.4755552073380939
1123396,145,139,0.04316546762589928,0.47972747995847415
1125063,132,126,0.047619047619047616,0.4936722127641331
1125209,111,107,0.018691588785046728,0.3276946092083986
1127947,192,183,0.03278688524590164,0.5277534107435407
1128067,724,707,0.024045261669024046,0.5833056574939128
1128779,96,96,0.0,0.48752031376961946
1133841,491,485,0.012371134020618556,0.6616098832194259
1137197,1405,1317,0.05315110098709187,0.6336153394349119
1146674,863,824,0.04004854368932039,0.6072539873422222
1160304,194,194,0.0,0.4062777995253968
1163581,434,425,0.01647058823529412,0.6286962729160952
1177364,386,380,0.015789473684210527,0.5850323695412799
1178128,1038,1003,0.03290129611166501,0.7134928304770469
1180250,1308,1289,0.013964313421256789,0.6126797863950177
1184063,221,214,0.028037383177570093,0.5198104467497644
1200319,161,157,0.01910828025477707,0.44825510759789106
1202564,290,283,0.024734982332155476,0.5727483531942719
1205582,815,793,0.027742749054224466,0.5829561716457645
1205756,1217,1168,0.029965753424657533,0.5950116571446578
1211206,211,211,0.0,0.5198329137743676
1212924,1483,1457,0.017158544955387784,0.6672159169285318
1213167,1400,1343,0.0387192851824274,0.8358556194546414
1213351,248,240,0.03333333333333333,0.5256123380369262
1221366,595,577,0.029462738301559793,0.5463777929505489
1229320,876,845,0.03195266272189349,0.6084338201747143
1233703,1649,1558,0.043645699614890884,0.6073069049813274
1237584,732,702,0.03418803418803419,0.6090306111287817
1316106,284,274,0.0364963503649635,0.4971997713219162
1316208,94,92,0.021739130434782608,0.377584175188781
1316331,294,284,0.03169014084507042,0.7067617347154006
1316717,128,128,0.0,0.503416794934419
1317348,645,630,0.022222222222222223,0.6063855026371976
1317396,290,279,0.03225806451612903,0.5377530295028742
1351573,186,184,0.010869565217391304,0.4939825811102473
1367600,284,270,0.04814814814814815,0.5461707222629809
1367646,296,288,0.020833333333333332,0.5894081029770772
1367676,981,938,0.04157782515991471,0.6380951921911517
1367682,290,282,0.024822695035460994,0.5709808250000228
1367698,599,573,0.034904013961605584,0.5433747478008728
1367710,73,70,0.04285714285714286,0.2225019917056029
1380425,581,556,0.039568345323741004,0.6901486012099696
1380820,636,609,0.03776683087027915,0.6428735395920021
1380822,365,353,0.0339943342776204,0.6260888871037998
1381066,188,177,0.03954802259887006,0.40746878945514836
1381204,280,276,0.010869565217391304,0.5352007175500455
1381391,71,71,0.0,0.3570174820790769
1381783,385,374,0.02406417112299465,0.5696680955876279
1381895,311,306,0.016339869281045753,0.6419808776053124
1381942,665,627,0.04146730462519936,0.571404754885479
1381993,142,137,0.029197080291970802,0.43465116935332326
1381997,400,394,0.012690355329949238,0.54128921032715
1382002,1661,1564,0.046675191815856776,0.5528015045595569
1382014,235,226,0.03982300884955752,0.43327581116795966
1382719,240,237,0.012658227848101266,0.49741266051308913
1383609,668,651,0.02457757296466974,0.6807912051914207
1385603,458,449,0.015590200445434299,0.5513029097208025
1385617,432,420,0.023809523809523808,0.6707997734896761
1385619,153,151,0.006622516556291391,0.4455306617694066
1385638,171,169,0.011834319526627219,0.553530532903005
1385648,412,405,0.01728395061728395,0.7154338759766746
1385651,272,272,0.0,0.5594839759553949
1386569,225,223,0.008968609865470852,0.5759979660339664
1386570,674,651,0.027649769585253458,0.6629316995823843
1388950,809,790,0.020253164556962026,0.6706490620974664
1388951,917,874,0.04233409610983982,0.6190132377920518
1388953,136,133,0.022556390977443608,0.42726004639281673
1388956,226,223,0.013452914798206279,0.574135149114073
1389010,164,162,0.012345679012345678,0.43281254859958657
1389017,669,640,0.034375,0.6116207682496871
1389543,1529,1472,0.03192934782608696,0.7261207972509821
1389545,247,243,0.01646090534979424,0.5384979246857555
1389613,226,225,0.0044444444444444444,0.5305786885495246
1389688,248,237,0.0379746835443038,0.5481405157553357
1389696,316,306,0.029411764705882353,0.6805735176922699
1389702,657,639,0.023474178403755867,0.5563121146149438
1389705,193,183,0.04918032786885246,0.4476490996478646
1389710,661,640,0.0203125,0.6171580217577441
1389723,1389,1359,0.019867549668874173,0.8478922035683109
1389726,125,120,0.041666666666666664,0.7051089750291558
1389784,624,612,0.016339869281045753,0.6680551247001507
1390764,1004,986,0.015212981744421906,0.7477252124438056
1391395,55,55,0.0,0.4233067209660465
1391494,313,300,0.03666666666666667,0.5904985758789952
1395494,120,118,0.01694915254237288,0.33501260508640407
1404769,264,249,0.05220883534136546,0.5928636432310896
1408975,60,60,0.0,0.26595197437676055
1415601,832,811,0.02096177558569667,0.6167868716307743
1420214,184,180,0.016666666666666666,0.5300532380410429
1421055,185,179,0.01675977653631285,0.5566079109424644
1421098,686,670,0.023880597014925373,0.6444311288213075
1421189,921,906,0.01545253863134658,1.4484211782476968
1422071,333,325,0.021538461538461538,0.6767275480226427
1422087,169,167,0.011976047904191617,0.5484344747291742
1436487,457,445,0.024719101123595506,0.6072685280020013
1457059,89,88,0.011363636363636364,0.4935807768757985
1469156,416,407,0.0171990171990172,0.5551534797267791
1469158,739,718,0.025069637883008356,0.6238689778156606
1469445,186,185,0.005405405405405406,0.44637377764822717
1474971,248,232,0.05603448275862069,0.7563213922988206
1481009,241,233,0.02575107296137339,0.5190940931079587
1488087,318,310,0.016129032258064516,0.5333741757138578
1488297,201,197,0.02030456852791878,0.5423281580802328
1489506,377,366,0.030054644808743168,0.6367519301236229
1491952,246,238,0.029411764705882353,0.6643706192403119
1493586,460,439,0.022779043280182234,0.6008343922346058
1493949,209,198,0.045454545454545456,0.5120757059436519
1495284,189,179,0.0446927374301676,0.4538192584466165
1495364,386,382,0.010471204188481676,0.6068355572258012
1496937,496,490,0.012244897959183673,0.6804091377611368
1497359,805,789,0.016476552598225603,0.6533625769820343
1499193,577,566,0.014134275618374558,0.9166257153874436
1500418,247,230,0.06086956521739131,0.5902635626990844
1501230,165,162,0.018518518518518517,0.6536123885621217
1501242,859,826,0.031476997578692496,0.6195773055190901
1501595,723,711,0.015471167369901548,0.6116955614135874
1503621,137,132,0.03787878787878788,0.4857397340353627
1513401,248,243,0.01646090534979424,0.5962531170666994
1516414,402,396,0.012626262626262626,0.6289419123005217
1516578,360,348,0.02586206896551724,0.5601639505474291
1519855,273,258,0.03875968992248062,0.7078748655395595
1531976,271,265,0.022641509433962263,0.5713447587817513
1546789,327,317,0.028391167192429023,0.5888107715047575
