business_id,birank_score,rank,name
4177785,0.0008211906939588888,86,Pakhtoon_Restaurant
734127,0.0008207046529448277,87,Gem_Restaurant
3419094,0.0008201969129270715,88,Bon_Gusto
1801860,0.000820128540991073,89,Tomo_Pizzeria_Restaurant
718523,0.0008182512707093403,90,Ciullosteria
3531043,0.000817406624860847,91,Il_Girasole
2253769,0.0008168931110776525,92,Cote_Brasserie_Chiswick
10410215,0.0008167528790547193,93,Trinity_Restaurant
12873054,0.0008159901423805765,94,Miller_Carter
1044298,0.0008151587274996175,95,Karavas
733537,0.000811233624662163,96,Bentley_s_Oyster_Bar_Grill
5894069,0.0008109906247923716,97,Radhuni_Southgate
1389705,0.0008099844565286685,98,Red_Chilli
2014345,0.0008093333248165594,99,Nissi_Mezedakia_Restaurant
5294217,0.000808459093280356,100,Maximo_Italian_Bistrot
11672129,0.0008084288752405279,101,Elystan_Street
1474971,0.0008067784549521584,102,Royal_Court_Bar_Kitchen
3765760,0.0008061697597793537,103,Cote_Brasserie_Blackheath
2558058,0.0008047948601163615,104,Otto_s
2625702,0.0008014258229989147,105,E_Four_Indian_Fusion
7155198,0.0008013641691621905,106,The_Colony_Grill_Room
3419712,0.0007991560266908504,107,The_Banc
1799517,0.0007989012360283352,108,Palmers
8363944,0.0007988997658242512,109,Smith_Wollensky
717921,0.0007977167522001182,110,Cafe_Spice_Namaste
2479174,0.0007972590908866138,111,Dial_Arch
8680455,0.0007963590020640003,112,45_Jermyn_St
796521,0.0007950934220946067,113,Scott_s
1367710,0.0007932479751051165,114,Barcelona_Tapas_Bar_Y_Restaurante
1404769,0.0007932313574241267,115,High_Timber
732100,0.0007921936648654118,116,Le_Sacre_Coeur
7142930,0.000791989021744005,117,Emmeline_s_Lounge
719340,0.0007918439327696648,118,Hunan
2555408,0.0007914390593622504,119,Misto
4097272,0.0007893123931670551,120,Kaspar_s_at_The_Savoy
732909,0.0007892801381156946,121,La_Cage_Imaginaire
2298216,0.0007888398081824475,122,Bar_Remo
1137197,0.0007878790453578151,123,Murano
1016178,0.0007876160919406164,124,Comptoir_Gascon
5856902,0.0007875165559439848,125,Bayleaf_Restaurant
12451505,0.0007870747226230373,126,Patri_Hammersmith
1125063,0.0007852479261208374,127,Mosimann_s_Club
9747239,0.0007850410123785426,128,Volare
1906560,0.0007837671093708168,129,Brasserie_Blanc_Threadneedle_Street
1495284,0.0007835122873883517,130,Meraz
2000082,0.0007819448990617687,131,Vasco_Piero_s_Pavilion_Restaurant
2421753,0.0007814320605486051,132,Spice_Village_Tooting
8326503,0.0007802759009861708,133,Istanbul_Restaurant
10464167,0.0007798467527963474,134,Blandford_Comptoir
8756059,0.0007797012796651092,135,Pizzetta_Pizza
733545,0.0007792627424350339,136,Lowlander
2173419,0.0007785250243444811,137,Chiswell_Street_Dining_Rooms
9709112,0.0007772451043058095,138,Capricci
719389,0.0007768299556326996,139,Joe_Allen
3486137,0.0007758881205767048,140,Heliot_Steak_House
967477,0.0007754673870496851,141,Delfino
2349687,0.0007751070350240856,142,Chinese_Cricket_Club
8844364,0.000772775603915179,143,The_Greenhouse_Deptford
8754564,0.0007711653512654956,144,The_Taproom
2164836,0.0007705024415824854,145,Cote_Brasserie_St_Martin_s_Lane
3869685,0.0007701578785993572,146,Sunday_Champagne_Brunch_at_The_Landmark_London
2332349,0.0007695142364391361,147,CUT_at_45_Park_Lane
7991265,0.0007693335049852759,148,The_Royal_Air_Force_Club
720703,0.0007692849166148232,149,The_Bell_Crown
3459539,0.000768882134713475,150,Cicchetti
5517470,0.0007659008912656849,151,Cafe_Murano_St_James
719379,0.0007643246999024067,152,J_Sheekey
3845792,0.0007640265595315397,153,Mountain_View_Restaurant_Greenwich
8606711,0.0007633652299162573,154,Artist_Residence_Clubhouse
2095838,0.0007630338501628997,155,Pollen_Street_Social
680479,0.0007627249139402004,156,Cecconi_s_Mayfair
2410351,0.000762465784985516,157,Vinoteca_Marylebone
3358142,0.0007616403675391997,158,South_Place_Chop_House
2144126,0.0007566867481435047,159,Medlar
1493949,0.0007553053389694593,160,Conchiglia
1123396,0.0007546557901743189,161,Little_Sardegna
1017703,0.0007541894171370624,162,The_Rib_Room_Bar_Restaurant
1367600,0.0007541315878497106,163,Eastway_Brasserie
1044040,0.000753191364688335,164,Cosmoba
1382002,0.000751570435117017,165,Goodman
1044584,0.0007505583988552094,166,The_Rajdoot
1903212,0.0007505091669431121,167,The_Goring_Dining_Room
803526,0.0007501648217836585,168,Theo_Randall_at_the_InterContinental
717911,0.0007497870369972831,169,Butlers_Wharf_Chop_House
1044661,0.0007495492440251421,170,Zaman
731449,0.0007492973637166893,171,Everest_Inn_Blackheath_Village
718583,0.0007489560537188052,172,Da_Mario_Covent_Garden
2303589,0.0007488499137387059,173,The_Dean_Swift
7983104,0.0007478003073239341,174,Gordon_Ramsay_Maze_Grill_Park_Walk
3389685,0.0007472717869675265,175,Cote_Brasserie_Hampstead
12547499,0.0007470997243795203,176,Humble_Grape_Islington
2663600,0.0007468440197129129,177,Red_Lion_and_Sun
7191171,0.0007466704001082372,178,L_Amorosa
966856,0.0007452804590663829,179,Bombay_Palace
2720705,0.000743254019717463,180,Strand_Cafe
719682,0.0007432483117577231,181,Le_Caprice
4465733,0.0007430907534658714,182,The_Black_Prince_Pub
737177,0.000743049923384288,183,Boulevard_Brasserie
2198638,0.0007423758493190473,184,Jose_Tapas_Bar
5784898,0.0007421837063027848,185,Manuel_s_Restaurant_and_Bar
2013693,0.0007419150626216528,186,Halal_Restaurant
1865772,0.0007415962645611076,187,Bombay_Spice
3600234,0.0007415367160001117,188,Al_Santo_Restaurant
1017654,0.0007413376327222764,189,Palm_Court_Brasserie
1381066,0.0007394756269194538,190,500_Restaurant
1019282,0.0007392565554170281,191,Noura_Knightsbridge
2410698,0.0007391157195595681,192,Cirilo_Filipino_Kainan
3243623,0.0007383574824438845,193,Piccolo_bar
1841371,0.0007372709317114768,194,Terry_s_Cafe_London
6697947,0.0007370794354019508,195,Fischer_s
730315,0.0007368563777932745,196,Riccardo_s_Restaurant
797153,0.000736845397089502,197,Applebee_s_Fish
7597548,0.0007363108639186777,198,Yama_Momo
731195,0.0007347648133126616,199,Scalini
734258,0.000734667008035682,200,Ffiona_s
1571993,0.000734456850878111,201,Great_Central_Bar_and_Restaurant
1026943,0.0007340728016745783,202,The_Blue_Door_Bistro
734233,0.0007333121732294714,203,Yming
7932677,0.000733195523799497,204,Flat_Three_Restaurant
8604084,0.0007327968071244268,205,Estiatorio_Milos
866455,0.000731980138952401,206,A_Torre
983104,0.0007309091036561803,207,La_Luna
6637432,0.0007307262208713517,208,The_Rosebery
1059325,0.000728884399934804,209,Hache
731176,0.0007286631518738743,210,Skylon
1382014,0.0007276152963909105,211,Toulouse_Lautrec
1233703,0.000726698335893848,212,Bocca_di_Lupo
1804325,0.000726417975016185,213,Bar_Boulud
7192784,0.0007257563784352067,214,Villa_Di_Geggiano
7707197,0.0007254832859367394,215,Blacklock_Soho
6653165,0.0007242762525437741,216,El_Ganso
8784792,0.0007238174925389596,217,The_Ivy_Cafe_Marylebone
1006776,0.0007233098902163725,218,Meze_Mangal
7284966,0.0007228121889151766,219,The_Ivy_Market_Grill
3459149,0.0007226468879005794,220,Dama_de_Elche
1367676,0.0007223479054628953,221,Bel_Canto_Restaurant
7080937,0.0007219401815416,222,Anima_e_Cuore
1019304,0.0007217824962399568,223,Randall_Aubin
953728,0.0007216330698945923,224,Simply_Indian
719675,0.000721354370910678,225,Launceston_Place
1016140,0.0007212962955490856,226,El_Metro
942154,0.0007210773838588379,227,La_Poule_au_Pot
719268,0.0007204541205762382,228,The_Greenhouse
7194792,0.000719865973492936,229,Nurjenna_Finest_Indian_Cuisine
10389401,0.0007189264891145738,230,The_Ivy_Cafe_Wimbledon
3257713,0.0007188748720389925,231,Cote_Brasserie_St_Christophers_Place
789153,0.0007187652459058495,232,Le_Boudin_Blanc
11689384,0.0007186198555433332,233,O_ver
1388951,0.0007182395869482335,234,Cote_Brasserie
12687431,0.00071820803087031,235,Suvlaki_Shoreditch
731270,0.0007181358465516595,236,Orrery
3534237,0.0007181343174304396,237,Angler
5124776,0.0007179865213979794,238,Yasar_s
2706182,0.0007169333219664527,239,Meat_People
1381942,0.0007166282274968395,240,Prix_Fixe_Brasserie
734082,0.0007163189536167808,241,Il_Bordello
1940711,0.0007162274174268151,242,El_Vaquero_Whetstone
3542753,0.0007162081852736734,243,Blue_Anchor
680490,0.0007158500572456783,244,Franco_s
2108741,0.0007153989163882647,245,Kolam_South_Indian_Restaurant
680437,0.0007151494115517862,246,Piazza
734256,0.0007147933393070363,247,Chisou_Japanese_Restaurant
2371739,0.000714639861714466,248,Ambience
844576,0.0007131069533561892,249,The_Bountiful_Cow
2477885,0.0007125752253518335,250,Gokyuzu_Restaurant
1645957,0.0007121644023216325,251,Galvin_La_Chapelle
720819,0.0007104267674562493,252,The_Yellow_House_Bar_Kitchen
718926,0.000710075857284529,253,Enoteca_Turi
4547166,0.0007090716698567275,254,Cote_Brasserie_St_Katharine_Docks
2429542,0.0007085934316346258,255,34_Mayfair
3296245,0.0007081158776431276,256,Chez_Elles_Bistroquet
1014890,0.0007074694366504223,257,Ishtah
1019294,0.0007074509559082891,258,North_Pole_Restaurant
2523465,0.0007074024984786072,259,In_Parma_by_Food_Roots
1650736,0.0007070471217303779,260,Mediterranean_Cafe
720365,0.0007068088498706265,261,Quaglino_s
720298,0.0007067886743111022,262,Marcus
731531,0.0007067394418703991,263,The_Gun
2257012,0.0007066752503134114,264,Potli_An_Indian_Market_Kitchen
7319351,0.0007061264406472061,265,Twist
7267875,0.0007059450207215277,266,Crocker_s_Folly
2569353,0.0007057110833278831,267,El_Vaquero
789337,0.0007056205764611191,268,Bali_Bali
3971257,0.0007056047390684683,269,Zaibatsu
7646351,0.000705426878705362,270,Sefa_Restaurant
732921,0.0007050507081665908,271,Cork_Bottle
4002133,0.0007044688745056285,272,Indian_Express_West_Kensington
2012274,0.0007038698083087319,273,The_Terrace
1316106,0.0007036236371879114,274,Angelus
1749471,0.0007034654084351065,275,The_Hill
8057729,0.0007033859658640885,276,Pasta_Remoli_Finsbury_Park
2256999,0.0007030610107314129,277,Pentolina
12228960,0.0007026920984935084,278,Mere
720797,0.0007026767708772924,279,The_Savoy_Grill_Gordon_Ramsay
1657322,0.0007022138000211851,280,Le_Pont_de_la_Tour
1917444,0.000702138437625,281,Pico_Bar_Grill
1146674,0.0007018611657016148,282,Ciao_Bella
7391044,0.0007014626577069405,283,TaNgia
12226622,0.0007012390462708758,284,The_Game_Bird
5775323,0.0007004421027248518,285,Burger_and_Lobster_at_Harvey_Nichols
2441081,0.0007002887372144224,286,The_Vincent_Room_Brasserie_Bar_Escoffier_Room
3381005,0.000699937845687636,287,Imm_Thai_Fusion_Wimbledon
10465022,0.0006998336401974796,288,Casa_Tua_King_s_Cross
3533651,0.0006996651467680721,289,Cote_Brasserie_Sloane_Square
2059595,0.0006996370133346779,290,Brawn
3179221,0.0006993332979689756,291,Super_Tuscan
733283,0.0006988514128988232,292,Caldesi_In_Marylebone
737388,0.0006986081619170226,293,Maxwell_s_Bar_Grill
12003615,0.0006982557447523091,294,Aksular_Restaurant
2587004,0.0006981190497225419,295,10_Greek_Street
1058867,0.000698118507882193,296,Lorenzo_of_Crystal_Palace
3248999,0.0006978538326215668,297,Riverside_2
4754532,0.0006971797369813517,298,Teras_Turkish_BBQ_Restaurant
1948246,0.0006970415205324492,299,Demartino_London
2652274,0.0006970254305141576,300,Harana
1389688,0.0006965967537663749,301,The_Arts_Club
719674,0.0006964406349030937,302,Laughing_Gravy_Bar_Restaurant
3268027,0.0006957907548794434,303,28_50_Marylebone_Lane
720979,0.0006955844144385651,304,Zafferano
1389726,0.0006955092589893373,305,Phoenix_Arts_Club
4559596,0.0006951348383347819,306,The_Pearson_Room
3172658,0.0006950986568445882,307,Rossella
6930101,0.0006950560579406685,308,Casereccio
2013914,0.0006945441946183398,309,Opera_Tavern
12308526,0.0006945015038578963,310,Blacklock_City
731658,0.0006944825214390646,311,Plateau
1917400,0.0006944308475899648,312,Maharaja_Indian_Restaurant
8572621,0.0006944049353509686,313,Cacio_Pepe
1380425,0.0006943286426356673,314,Butler_s_at_the_Chesterfield
733575,0.0006941887102664938,315,Paradise_by_Way_of_Kensal_Green
3157909,0.000693344953646194,316,The_Goring_Cocktail_Bar
1503621,0.0006933258116765416,317,The_Three_Greyhounds
1380820,0.0006925431495092938,318,One_Twenty_One_Two_Restaurant
4086962,0.0006916376041874663,319,Istanbul_Meze_Mangal
680417,0.0006912336696954209,320,Quirinale
10504112,0.0006906032732010537,321,Sorrento_In
10822007,0.000690562049594602,322,MBER
2173394,0.0006893978118089429,323,Jerusalem_Tavern
1989607,0.0006893935166610455,324,Goodman_City
719699,0.0006893393851933536,325,Cantina_del_Ponte
8679080,0.0006890344774362992,326,Bella_Cosa
680444,0.0006890012295271933,327,Le_Garrick
1519855,0.0006889704984169392,328,Trattoria_Raffaele
10454229,0.0006889565726716332,329,28_Church_Row
911399,0.0006886220404144081,330,The_Thomas_Cubitt
3337211,0.0006884831448255695,331,Roxie_Steak_Fulham
10746198,0.0006883228947159954,332,Eneko_Basque_Kitchen_and_Bar
1874094,0.0006869939917753878,333,Roux_at_Parliament_Square
7009195,0.0006862950342157504,334,The_Melody_Restaurant
3710291,0.0006861082388725103,335,The_Clarence_in_Mayfair
4374741,0.00068582608067371,336,Ma_La_Sichuan
7282993,0.0006857874072810691,337,The_Royal_Automobile_Club
10833526,0.0006847428203329539,338,Guste_REMO
6774552,0.0006840355266645999,339,Wahaca_Wimbledon
6473780,0.0006839333894062385,340,Primavera
1367698,0.0006834093708501535,341,Zayna
3507851,0.0006832814050013061,342,Il_Blandford_s
8262584,0.0006826026298615621,343,Chutney_Mary
2627296,0.0006822683396507355,344,La_Patagonia
1391494,0.0006812930472717504,345,Manhattan_Grill
7158643,0.0006812561256289778,346,San_Carlo_Cicchetti_Covent_Garden
2064495,0.0006805879831844471,347,Muhib_Indian_Cuisine
1734132,0.0006803345156988422,348,Ajanta
1636659,0.000680330786401635,349,Amici
1213351,0.0006802109370541688,350,The_Bar_at_The_Dorchester
5967116,0.0006797450062875727,351,APULIA
1836201,0.0006794832415515025,352,Cote_Brasserie
4014094,0.0006794695358351311,353,Mi_Cocina_Es_Tuya
720761,0.0006786857973715178,354,The_Ledbury
733277,0.0006781857479039763,355,The_Wells_Tavern
1317396,0.0006780540259301297,356,Mumbai_Delight
3664076,0.0006778856799859218,357,The_Eight_Bells
720748,0.0006774448682644341,358,The_Grill_at_The_Dorchester
7697088,0.0006773201197181363,359,Holy_Smoke
733940,0.0006769993381736361,360,Chino_Latino
1554178,0.0006769911150272291,361,Seven_Park_Place_By_William_Drabble
1014398,0.0006769083928557121,362,DUKES_Bar
680416,0.0006768379044029349,363,Bella_Italia
719297,0.0006765586666509006,364,Hard_Rock_Cafe
7717295,0.0006762202548072292,365,Hood
8125299,0.0006757328569092071,366,Waffle_Jack_s_American_Diner
10444968,0.0006753573890539295,367,Liman_Restaurant
717951,0.0006745814290135523,368,Cambio_de_Tercio
2257009,0.0006745541715559957,369,Corleone_Restaurant
8445606,0.0006744122185090769,370,Celeste
1019607,0.0006743681725078099,371,The_Windmill_Mayfair
3490463,0.00067415280826555,372,Awesome_Thai_Barnes
4154575,0.0006740474195723093,373,Beirut_Nights
12173874,0.0006739341222877432,374,Florentine_Restaurant_Bar
5000053,0.0006738802246572355,375,Prawn_on_the_Lawn
1237584,0.0006738044592023634,376,Helene_Darroze_at_The_Connaught
3348311,0.0006721697381142546,377,Cafe_La_Divina
6615954,0.0006718894775752694,378,Ting_Restaurant_Lounge
6109797,0.0006713790623582772,379,The_Charles_Holden
720372,0.000671098766625818,380,Quo_Vadis
12789362,0.000670886878640834,381,Maurizio_Barca
3581389,0.0006707648556473735,382,Giorgio_at_Leadenhall
7389255,0.0006707266341339912,383,Portland_Restaurant
11875170,0.000670510852707975,384,Bob_s_Cafe_Queens_Park
12378274,0.0006693928957018073,385,Adore_Remo
717970,0.0006693340471545553,386,Carmen_Tapas
2535399,0.0006690872723770309,387,Briciole
733247,0.0006688949713153112,388,Bugis_Street_Brasserie
733233,0.0006686548209121161,389,Gillray_s_Steakhouse_Bar
3528769,0.0006686255154388929,390,The_Old_Fire_Station
1647790,0.0006683690907489141,391,Dean_Street_Townhouse_Hotel_Dining_Room
3628692,0.0006672108693762272,392,Pera_Restaurant_islington
719739,0.0006668177436144986,393,Locanda_Locatelli
2009281,0.0006660306584438929,394,Yashin_Sushi
3731732,0.0006657735658064162,395,The_Port_House
2148631,0.0006654810603272126,396,The_Northall
850304,0.0006650639760124912,397,The_Harwood_Arms
734246,0.0006647317525392968,398,El_Pirata_of_Mayfair
10682050,0.0006647220138201206,399,Ormer_Mayfair
1213167,0.0006646751763317207,400,Cinnamon_Kitchen_City
1010142,0.000664252981455733,401,Al_Waha
3324188,0.0006637893191317435,402,Cafe_Ishaq
953714,0.0006637652876168422,403,Tas_Restaurant
1380822,0.0006636359114729952,404,The_Terrace_on_Piccadilly
680359,0.0006633843774155804,405,Santini_Restaurant
2162727,0.0006633443447141271,406,McGlynn_s_Free_House
1021827,0.000663314951454327,407,Sofra_Mayfair
1381993,0.0006632203861209673,408,Fabrizio_Restaurant
698174,0.0006623910472172945,409,Al_Duca
2603057,0.0006621718076814264,410,Osteria_del_Portico
680376,0.0006620829598099593,411,La_Barca_Ristorante_Italiano
1770199,0.0006620320683626592,412,Ecco_Pizza
10637464,0.0006619107557943254,413,Arlo_s_Balham
1064961,0.000661898277628371,414,Roux_At_The_Landau
2188463,0.0006618753346591523,415,Santa_Maria
5243195,0.0006618708461015695,416,The_Polo_Bar_at_The_Westbury_Mayfair_Hotel
1013450,0.000661687813975633,417,ASK_Italian_London_Wigmore_Street
2471152,0.0006614823721537657,418,Pizarro_Restaurant
6961709,0.000660945213656982,419,Ham_Yard_Restaurant_and_Bar
1127947,0.000660641484035801,420,Harry_s_Bar_Pizzeria
8819272,0.0006603269939550054,421,The_Ninth
1016852,0.0006602017274579984,422,The_Little_French_Restaurant
1389017,0.0006600892808668733,423,Iberica_Marylebone
732975,0.0006599670526414244,424,Zuma_London
784949,0.0006598804845806118,425,Pierre_Victoire
720305,0.0006595978752967721,426,Pied_a_Terre
719362,0.0006594504489370192,427,Indian_Veg_Bhelpuri
6771261,0.000658951841543976,428,Franco_Manca_Southfields
1229320,0.0006587682309175392,429,Corrigan_s
887068,0.000658564741339612,430,Wright_Brothers_Borough
2468914,0.0006585342423088321,431,Goodman_Canary_Wharf
1633379,0.0006580623846048783,432,Guinea_Grill
2014422,0.0006577829041023367,433,Kish_Restaurant
2662612,0.0006573352660162764,434,Pop_Sapori
7937195,0.0006571058101857624,435,Percy_Founders
8632781,0.000656883577436688,436,ROKA_Mayfair
2633495,0.00065655401451976,437,Ristorante_Carola
1649137,0.000656409308843839,438,Kennedys_OF_Goswell_Road
7212464,0.0006562010277001523,439,Dishoom_King_s_Cross
8831057,0.0006560903067370766,440,Darkhorse_Restaurant_Bar
4912516,0.0006560600760868912,441,The_Library_at_County_Hall
731562,0.0006559979054173145,442,Rowley_s_Restaurant
3356862,0.0006559430172667135,443,Gustoso_Ristorante_Enoteca
733502,0.0006555425927435247,444,Likya_Ocakbasi_Restaurant
4295544,0.0006552869908447181,445,SUSHISAMBA_Heron_Tower
737168,0.0006551360057922323,446,Masala_Zone_Covent_Garden
780663,0.0006547265908712613,447,The_Lale_Restaurant
2430068,0.0006546259973684226,448,La_Petite_Auberge
6891743,0.0006544020692489248,449,Kennedys_OF_Barbican
12706180,0.000654014418036076,450,Claude_Bosi
8122594,0.000653967881289586,451,Humble_Grape_Battersea
718986,0.0006538428933392516,452,Fredericks_Restaurant
3981666,0.0006537015100049564,453,Plum_and_Spilt_Milk
2039000,0.0006531466947562665,454,NOPI
8807743,0.0006530213377675641,455,Bellanger
3636189,0.0006530123922655652,456,COYA
3943898,0.0006521275290116127,457,Hispania_London
6214474,0.0006520798314610591,458,Chez_Vous
731557,0.0006518636667257361,459,Olivomare
809231,0.0006518386151458211,460,The_Morgan_Arms
784899,0.0006512059284753623,461,Coq_d_Argent
2297992,0.0006509630234515379,462,The_10_Cases
1205756,0.0006505185340244867,463,Alain_Ducasse_at_The_Dorchester
719242,0.0006504104266822581,464,Restaurant_Gordon_Ramsay
1021847,0.0006503673675952113,465,Gaucho_Broadgate
720668,0.0006502433558787081,466,The_Rex_Whistler_Restaurant_Tate_Britain
2244333,0.0006500704519121854,467,The_Sitara
3853609,0.0006494782909553067,468,The_Five_Fields
1605079,0.000649387602761676,469,LPM_Restaurant_Bar
4737361,0.0006488949099977553,470,Osteria_Tufo
731523,0.0006487298158894947,471,Amerigo_Vespucci
730297,0.0006486998384072989,472,Blue_Print_Cafe
1018797,0.0006486747394862745,473,FishWorks
3720830,0.0006485979073997292,474,Kings_Stores
730159,0.0006480374041614856,475,Galvin_at_Windows
4085143,0.0006479976482294193,476,Tozi_Restaurant_Bar
2001791,0.000647700529744663,477,Cocochan
719635,0.0006476627068498695,478,L_Escargot_Restaurant_Bar
14129347,0.0006474208767821329,479,La_Tasca
720880,0.0006474051323087601,480,Veeraswamy
1016431,0.0006474010732686528,481,Kai_Mayfair
698061,0.0006470023333774759,482,Asakusa
3853498,0.0006469637135560851,483,Ametsa
4063226,0.0006469076103004827,484,Kailash_Momo_Restaurant
11795658,0.0006460180033853686,485,Honey_and_Smoke
9561439,0.0006459130265088474,486,Noble_Rot
8803043,0.0006458494524498407,487,German_Gymnasium
1113251,0.0006454482313389326,488,Kokeb_Ethiopian_Restaurant
2475842,0.0006451077293144392,489,Cafe_Maya
7252264,0.0006449624378570929,490,Spring
878484,0.0006448974107595653,491,Texture
719255,0.000644811766120918,492,Great_Nepalese
2044154,0.0006442862462012867,493,Cote_Brasserie_St_Pauls
1178128,0.0006442070263185016,494,Gaucho_O2
1989609,0.0006438164001716927,495,Ichi_Sushi_and_Sashimi_Bar
3693225,0.0006436352057636249,496,The_Grill_at_Amba_Hotel_Marble_Arch
777620,0.0006433600238121891,497,Salaam_Namaste
1017635,0.000643323407335207,498,The_Footman
6167249,0.0006432494284421952,499,Trade
717832,0.0006432397272542577,500,Bodean_s_BBQ
12527182,0.0006432022590181631,501,The_Ivy_City_Garden
2012288,0.0006431397795326691,502,Prezzo_St_Martins_Lane
7885564,0.0006427468531131697,503,Hungry_Donkey
733453,0.0006427288267605508,504,Latymers
3638068,0.0006425128027165933,505,The_Ritz_Restaurant
7381901,0.0006424392401529641,506,The_Petite_Coree
7899096,0.0006422530114950212,507,Steak_And_Lobster_Marble_Arch
1791579,0.0006421891295221449,508,Trullo
1010082,0.0006421512274908775,509,Sadaf_Persian_Restaurant
680315,0.0006420566973483122,510,Da_Corradi
12579105,0.0006412452369399915,511,Ugly_Dumpling
2340353,0.0006412143982325992,512,Bread_Street_Kitchen
720501,0.0006408498391367895,513,Sartoria
6484829,0.0006408387096122501,514,Best_Mangal_Kings_Cross_Branch
2009294,0.0006408243460710814,515,Revolution_Leadenhall
720660,0.0006406215567668972,516,Tamarind
