business_id,popularity_visits,unique_users,gini_user_contribution,repeat_user_count,repeat_user_rate,avg_user_repeat_visits,weekly_visit_mean,weekly_visit_std,stability_cv,seasonal_variance
-9zDI4h2dE3hFOpGFHB10Q,52,38,0.0,0,0.0,0.0,1.2380952380952381,0.6172133998483676,0.4985185152621431,18.694444444444443
-AanHawaDlzWHQjrqRRWig,203,42,0.022702104097453102,1,0.023809523809523808,2.0,1.2767295597484276,0.5385393946256197,0.4218116440663721,11.917307692307691
-BLVl824WRLFIm_uiHmkbA,277,91,0.021032730710150105,2,0.02197802197802198,2.0,1.720496894409938,1.1576440521821874,0.6728544852033652,67.15057471264366
-BjXcRcvDqOQ23eUKx6hjg,1245,209,0.03985777621702313,8,0.03827751196172249,2.125,3.7957317073170733,3.1102641678568004,0.8194109614915908,1145.4009009009008
-Bsw0AjWemVa8D_7g7-9Kg,141,47,0.05617021276595757,3,0.06382978723404255,2.0,1.3177570093457944,0.7216089313696727,0.5476039408266311,9.07610241820768
-CLHHZzNmv1DYqyNQmlNtA,11,11,0.0,0,0.0,0.0,1.0,0.0,0.0,1.2
-DlF6neBa1HKx7aFi3ZxOg,100,44,0.0,0,0.0,0.0,1.408450704225352,0.6228383140048098,0.442215202943415,12.31578947368421
-F7XzFOkZkh_J66oKTRhrw,31,18,0.04970760233918137,1,0.05555555555555555,2.0,1.2916666666666667,0.6240935455708451,0.4831691965709768,4.285714285714286
-FSNRWP_3twzsH-qliHcZQ,72,9,0.0,0,0.0,0.0,1.2,0.40337558727168854,0.33614632272640715,10.352941176470589
-FplUfMbM6YNKtwppNddxQ,133,61,0.030705178246161813,2,0.03278688524590164,2.0,1.209090909090909,0.4303924930592248,0.3559637160640205,3.654471544715448
-GJN01qCjGgnNBTbZexNpQ,33,8,0.0,0,0.0,0.0,1.1379310344827587,0.35093120317179827,0.3083940876358227,1.6838235294117645
-Gy7yBHvRZK64jNxYYJWWA,358,126,0.02979242979242991,4,0.031746031746031744,2.0,1.6497695852534562,0.9559329563487302,0.579434222144342,30.96091954022988
-H-El0POa4KEtmyDD4QvtA,30,22,0.0,0,0.0,0.0,1.5,1.1470786693528088,0.7647191129018726,21.0
-H5v2-mADBj8_n2yeACjLA,309,116,0.0,0,0.0,0.0,1.5685279187817258,0.8521427766029381,0.5432754918795432,10.498924731182797
-H6s1c2NRic5UKxXqi4FdQ,12,7,0.0,0,0.0,0.0,1.3333333333333333,0.7071067811865476,0.5303300858899107,4.8
-HL8513QTgQ50vWjtg2Dyg,25,7,0.0,0,0.0,0.0,1.1904761904761905,0.511766315719159,0.4298837052040935,1.4120879120879124
-J_HhUwt5pPiHRNf_m7rHw,210,8,0.0,0,0.0,0.0,1.3043478260869565,0.6229313591888512,0.4775807087114526,16.28078078078078
-JcSG0yNk06hpNWagOKj9g,59,36,0.026276276276276267,1,0.027777777777777776,2.0,1.18,0.43752550946038726,0.37078433005117567,4.3625
-JkiE867GwCUuXFETjba2w,318,129,0.035867175749161095,5,0.03875968992248062,2.0,1.8488372093023255,1.1649605756998203,0.6301044623282047,62.16450216450217
-KdeX92-JV2K8GWbAxVj2w,316,43,0.06066734074823055,3,0.06976744186046512,2.0,1.4976303317535544,0.8359449035326852,0.5581784007765715,31.794949494949503
-KhT2eqHZUj-Sqz3xkt-kw,469,121,0.01599139958341733,2,0.01652892561983471,2.0,1.8987854251012146,1.3166686769988722,0.6934267872467408,81.6723484848485
-Kro8CtHkk9Ge9MMDK8t7g,44,8,0.0,0,0.0,0.0,1.1,0.30382181012509996,0.27620164556827265,5.56140350877193
-Lz1eG1xyHk634wVzBD83g,49,19,0.08521303258145374,2,0.10526315789473684,2.0,1.3611111111111112,0.6825489109748956,0.5014645060223722,10.525641025641027
-M7aI9P2XG79_E0c3sN7gQ,233,46,0.02081406105457906,1,0.021739130434782608,2.0,1.3546511627906976,0.6460237311637322,0.47689305476464355,17.1224358974359
-M7wzxpUsdSkQd9PDGsJWA,160,52,0.03632478632478642,1,0.019230769230769232,3.0,1.2903225806451613,0.6473736000352149,0.5017145400272915,6.157955865272939
-Mig1TcxvFWREy-pfx7rZQ,56,13,0.0,0,0.0,0.0,1.1428571428571428,0.4082482904638631,0.3572172541558802,3.608187134502923
-MwKwvY0gG3GyR5ymxsLNQ,41,19,0.0,0,0.0,0.0,1.3225806451612903,0.7017642896867651,0.5306022678119443,3.7291666666666665
-NvYIxTY2R3vzzSmvRKVLQ,161,69,0.01407867494824,1,0.014492753623188406,2.0,1.4770642201834863,0.7527275129823167,0.5096105522675312,22.133333333333333
-OX0MJDPRHV0RCRvwYnvBQ,594,179,0.09569832402234635,18,0.1005586592178771,2.1666666666666665,5.94,4.884152894305163,0.8222479620042361,823.25
-Or44IdY51Ukd618kikmtA,1167,321,0.018100926957996366,5,0.01557632398753894,2.2,3.5045045045045047,2.8152142823508015,0.8033130728558842,457.22479838709677
-Ot1Qa0V3wNVUroZmItMyQ,42,7,0.0,0,0.0,0.0,1.4,0.6746646676632054,0.4819033340451468,6.916666666666667
-P0cVKNzgqsqBsKkwngvpA,16,8,0.0,0,0.0,0.0,1.0666666666666667,0.25819888974716115,0.2420614591379636,0.47272727272727266
-PTWFicakClBDK-zyQ5hjA,328,166,0.0391740371892193,6,0.03614457831325301,2.1666666666666665,2.7333333333333334,1.9260851283286071,0.7046652908519294,273.1923076923078
-QG6KSRQKTQ80--wqrnLTg,51,9,0.0,0,0.0,0.0,1.5,0.8961195807649239,0.5974130538432826,12.076923076923075
-QbbFXdiWQb2vKaDIky4Pw,102,11,0.07575757575757591,1,0.09090909090909091,2.0,1.120879120879121,0.41727062455290825,0.3722708513168103,3.351724137931034
-R2w_cB1_nA9ZrgvP2PkUw,68,13,0.0,0,0.0,0.0,1.1929824561403508,0.4407216683718093,0.36942845731166374,6.490476190476191
-RLJlk68dmL--ff0lsP0JQ,36,8,0.0,0,0.0,0.0,1.0285714285714285,0.16903085094570333,0.1643355495305449,0.28571428571428575
-RZEK75brNtAA6QmDU365g,32,6,0.0,0,0.0,0.0,1.103448275862069,0.3099340466946034,0.28087772981698433,2.4242424242424248
-RkGrQUxlwgaR5By4p2tAQ,39,11,0.13986013986014,1,0.09090909090909091,3.0,1.054054054054054,0.22924343513512566,0.21748736153845258,0.9486166007905137
-RzbRfPnKcwTixtokN-p6A,9,5,0.0,0,0.0,0.0,1.0,0.0,0.0,0.125
-SFSt3FkjGfavnyMpHsZPA,19,9,0.0888888888888888,1,0.1111111111111111,2.0,1.1176470588235294,0.485071250072666,0.43401111848606955,0.4469696969696969
-SQv9Kit89XgEik-Rd_5yg,95,27,0.03439153439153442,1,0.037037037037037035,2.0,1.3013698630136987,0.5447968914816204,0.41863340082271877,10.212418300653594
-TSPsir3LSLO9vVBkvkqUw,599,53,0.11069182389937104,3,0.05660377358490566,3.3333333333333335,2.109154929577465,1.3340024491041595,0.6324819625134913,122.49501661129567
-T_lkOvaK39R-Ufg6VUyxg,1009,308,0.03060932777913905,9,0.02922077922077922,2.111111111111111,3.3190789473684212,1.8615878652068394,0.5608748374855096,159.47293447293447
-TboXPMTf45s24FPyD8OAA,176,50,0.036923076923076836,2,0.04,2.0,1.2222222222222223,0.4939415390289057,0.40413398647819554,5.762195121951219
-Tskf8WK17rb3ZfeFuRSWA,4895,1822,0.01021285501424729,19,0.010428100987925357,2.0,7.819488817891374,5.1188439689323175,0.6546264197245415,3684.321857923497
-UEeCTgxud4OGWshX4x-jw,1342,411,0.014178438271280625,6,0.014598540145985401,2.0,5.662447257383966,3.7883607320847026,0.6690324094665235,1306.6666666666667
-V0vIgo6196MDn_x3ZaYmA,279,146,0.019720511170359556,3,0.02054794520547945,2.0,1.5414364640883977,1.0565647335674888,0.6854416371889444,35.42034139402561
-Wd5KqFszREg0XdXfSv5tg,83,19,0.047368421052631726,1,0.05263157894736842,2.0,1.4310344827586208,0.7971895582435427,0.5570722214231985,13.310457516339866
-WfGgYMcJKttsCu7WDrBrg,168,64,0.029356060606060552,2,0.03125,2.0,1.3884297520661157,0.6502807192083313,0.4683569465726672,19.351724137931033
-Wv0KRW7vv77bjOKLrxpXg,33,12,0.07051282051282048,1,0.08333333333333333,2.0,1.2222222222222223,0.5063696835418333,0.414302468352409,6.000000000000001
-Y-t4EXY68Lj6DqVFg08gA,60,22,0.07575757575757569,2,0.09090909090909091,2.0,4.0,4.157609203101499,1.0394023007753748,800.0
-YC81xKbSenKaCrtFZpRfQ,121,5,0.0,0,0.0,0.0,1.4938271604938271,1.1305248426076653,0.7567976219109165,52.837944664031646
-YDYk83kO5ek-h4Fdu-Ugg,33,6,0.11904761904761907,1,0.16666666666666666,2.0,1.1,0.3051285766293647,0.27738961511760424,1.1838235294117645
-YljbQMbbTC9jwn8kOLitA,151,37,0.07162162162162167,2,0.05405405405405406,2.5,1.1705426356589148,0.452838806305427,0.3868622914794707,7.167341430499327
-Zb5_s9g-Jo5j4ntcvHK6Q,15,10,0.0,0,0.0,0.0,1.0714285714285714,0.26726124191242434,0.24944382578492938,0.9444444444444444
-Ze_1WxQmM_iDlc3kFZ8bg,47,13,0.11282051282051286,2,0.15384615384615385,2.0,1.0681818181818181,0.2549717059293527,0.23869691618918126,1.7424242424242427
-ZuxCKkOtFgBbgwtzwS0Zg,104,55,0.03381180223285507,2,0.03636363636363636,2.0,1.4444444444444444,0.7852314432097843,0.5436217683760045,14.417582417582416
-_LFA5At29YUr5Q48Nuf8A,23,13,0.06593406593406592,1,0.07692307692307693,2.0,1.2105263157894737,0.41885390829169555,0.3460097503279224,10.966666666666667
-a0kKyJPMw-8z5AjfQstTw,108,52,0.018505079825834603,1,0.019230769230769232,2.0,1.3846153846153846,0.7067534927402196,0.5104330780901586,7.882352941176471
-aUw9tAKRs_Lrw47U-YSBw,44,29,0.06006674082313679,2,0.06896551724137931,2.0,1.1282051282051282,0.4090738692453055,0.36258820228561167,2.1169590643274856
-aXBwEc28UdpcNtl6B6sGA,99,62,0.015616999487967353,1,0.016129032258064516,2.0,2.6052631578947367,1.7635877695108164,0.676932679206172,76.7
-bGw8ARHQucKWEHEkxpGFw,421,114,0.032708890871245844,4,0.03508771929824561,2.0,1.4876325088339222,0.7825823632381993,0.5260589282575069,23.439042089985488
-bOcJEs8imqtSXwG644k1g,467,83,0.0,0,0.0,0.0,1.6159169550173011,0.9097595492898269,0.5629989502029121,37.795918367346935
-bmzEhftbyGVuUQV9FIxmg,19,9,0.0,0,0.0,0.0,1.9,1.66332999331662,0.8754368385876947,7.7
-bxLBGgtchd-O6-2CdDThA,457,110,0.15509641873278235,12,0.10909090909090909,2.8333333333333335,3.973913043478261,2.763994279722219,0.695534665575613,559.5666666666667
-cDE_lW8Om8w0YIUriXXMg,25,16,0.0,0,0.0,0.0,1.1904761904761905,0.5117663157191589,0.42988370520409347,4.966666666666667
-cDVG1zBZPBYU3TAoshgxw,233,24,0.0,0,0.0,0.0,1.5430463576158941,0.8849489577578159,0.5735076936542068,40.99663865546217
-cEFKAznWmI0cledNOIQ7w,3076,1138,0.03602365892607029,40,0.0351493848857645,2.1,8.59217877094972,4.34585288021429,0.5057917201289713,2486.6712643678156
-cXxMH_oL82mOK6MBAjOHA,93,15,0.05833333333333335,1,0.06666666666666667,2.0,1.5,1.1558830277197134,0.7705886851464756,31.455665024630544
-dwqsjGDBnzzv2qQYyIC3g,323,114,0.008619374523264556,1,0.008771929824561403,2.0,1.7747252747252746,1.0610214412040293,0.5978510907093911,50.57666666666666
-eCe9GfRqhbMaB9CylkBSg,37,7,0.0,0,0.0,0.0,1.121212121212121,0.4151487502672805,0.3702678042924394,0.9547101449275361
-eKoPT80NewUNc2h-hevdA,76,46,0.0,0,0.0,0.0,1.4074074074074074,0.5993241010148872,0.42583554545794616,24.476190476190478
-fCB9irkaglTWG7rBhcODg,19,5,0.0,0,0.0,0.0,1.3571428571428572,0.633323693776651,0.466659563835427,18.916666666666668
-fJPJP7iOd1ukDNqTSINIg,772,217,0.030488808426596403,6,0.027649769585253458,2.1666666666666665,1.8557692307692308,1.1293949268675265,0.608585867327579,83.4199860237596
-fs09akgCKv5rTTy7iUHUg,709,276,0.02410764582373126,7,0.025362318840579712,2.0,2.6856060606060606,1.7231429669432152,0.6416216407235668,169.1646153846154
-fvncmHOAGh4YSiTbCuqCQ,12,7,0.0,0,0.0,0.0,1.0909090909090908,0.30151134457776363,0.27638539919628335,0.1777777777777778
-gFkkYh0tqQcgZh3z0yyYw,48,30,0.0,0,0.0,0.0,3.0,3.8815804341359033,1.2938601447119678,333.0
-hmRPTs-6XK3wnSN7IYgug,48,24,0.0,0,0.0,0.0,1.2972972972972974,0.7403026732682032,0.5706499773109066,5.397435897435898
-iXlYo2AI1iHgpeZnv5sPw,40,20,0.0,0,0.0,0.0,1.0810810810810811,0.2767247306920301,0.2559703758901278,2.4183006535947715
-ilTnXu41RrxQITuolQhmQ,176,10,0.0,0,0.0,0.0,1.76,1.2236722344540378,0.6952683150307033,65.91534391534391
-k1iNvlyQZkZ14Hcqzlk4Q,41,24,0.0,0,0.0,0.0,1.2424242424242424,0.5018903659106632,0.40396053841589963,3.38235294117647
-kY_HDP7IMvGl-kBIZVU4A,2240,320,0.029356060606060552,10,0.03125,2.0,4.8068669527897,2.905914630598237,0.6045340258298117,662.321479374111
-ka45SR1nuoxUU4eTamE_w,118,58,0.0,0,0.0,0.0,1.6164383561643836,0.9072261905007998,0.5612501009030372,35.41025641025641
-ksLHy9XXZVYuIVowdRc_w,68,39,0.024358974358974494,1,0.02564102564102564,2.0,1.5454545454545454,0.8478302115714426,0.5485960192521099,19.277777777777775
-kz82pLe268Cw59S6fD1BQ,117,64,0.01514423076923066,1,0.015625,2.0,1.1470588235294117,0.40777247644383346,0.3554939538228292,4.378846153846154
-lhHSR1Aws4CyYC1XOPVTw,458,156,0.030060519190953983,5,0.03205128205128205,2.0,1.6838235294117647,0.9658539680316093,0.5736075967349296,49.7563676633444
-loV4cB2Uh9TCltTRgGzWQ,1418,379,0.017799773059729018,7,0.018469656992084433,2.0,2.753398058252427,1.9204417219455574,0.6974805971805093,293.2555102040816
-ltRJOR-r7MhOh7g48HQwg,142,66,0.014699231117141665,1,0.015151515151515152,2.0,1.7974683544303798,1.381004343143276,0.7683052331571746,63.8909090909091
-mBc7M9Q3fEIxuUxwOleZg,223,67,0.04093816631130065,3,0.04477611940298507,2.0,1.4294871794871795,0.8200092799410338,0.5736387787928308,16.503968253968253
-mDAFyX5kZHXhxjELeMhiQ,2010,528,0.027020899603772408,13,0.02462121212121212,2.1538461538461537,4.135802469135802,2.600173284089516,0.6286986149589577,723.686170212766
-mWySS-oF7Pw-OdgHMCHUQ,29,7,0.0,0,0.0,0.0,1.380952380952381,0.9206622874969125,0.6666864840494884,3.901515151515152
-mX0wJKh5uW1Kvd_VFFqjw,122,70,0.07556390977443606,4,0.05714285714285714,2.5,1.4186046511627908,0.7270426199833335,0.5125054534308744,29.183333333333334
-mc0GB26tKLQhxKpuR3xUw,10,9,0.0,0,0.0,0.0,1.1111111111111112,0.33333333333333337,0.30000000000000004,6.333333333333334
-nkdsrNAQoHEve7j_k-_qg,295,41,0.023228803716608626,1,0.024390243902439025,2.0,3.010204081632653,1.7260580078841807,0.5734023212632193,354.3636363636364
-q4YqKsWJY6NtkQdnNeL1Q,756,342,0.03542541800510657,12,0.03508771929824561,2.0833333333333335,2.528428093645485,1.6142282229344667,0.6384315326156158,226.69669669669673
-qCCfmWdjCC16j2AQUtOzg,83,8,0.0,0,0.0,0.0,1.3174603174603174,0.758295984968437,0.575574060879657,4.6938405797101455
-qEk9byAfXQvKNVK1tCitw,71,25,0.0,0,0.0,0.0,1.2033898305084745,0.40597524202367036,0.3373597081605148,2.5462365591397838
-qNVtEd8Z9MtCfC5dii6nQ,612,332,0.01176133103843946,4,0.012048192771084338,2.0,3.7777777777777777,2.4570850780437663,0.6504048735998205,461.45714285714286
-qXHPxXkzTxYSelS4nLOhg,199,107,0.05738645679619614,7,0.06542056074766354,2.0,1.3630136986301369,0.5858108084179817,0.4297908443669615,13.06216931216931
-qZ3GVQpEa02BXg1ehzaMQ,41,15,0.0,0,0.0,0.0,1.5185185185185186,1.1221672153735642,0.7389881662216155,31.839285714285715
-rCB_kCW-u84S-CQir-lng,442,137,0.04724249797242486,5,0.0364963503649635,2.4,1.619047619047619,0.9670698473408497,0.5973078468869953,42.869230769230775
-rTJCKclkU_ZnoQb4oKa9w,136,60,0.05989583333333348,3,0.05,2.3333333333333335,1.2592592592592593,0.6749229152297689,0.5359681973883459,8.303030303030303
-rW8eTXkovH1NksTZzJ7Yg,16,10,0.0,0,0.0,0.0,1.7777777777777777,1.092906420717,0.6147598616533125,16.333333333333336
-sRtgVuwRz7JJQaHiLV9zw,41,10,0.0,0,0.0,0.0,1.1081081081081081,0.3148000938676784,0.2840878895879049,2.147619047619047
-sdxKwgP6209YUfoFiVuTQ,119,44,0.0217171717171718,1,0.022727272727272728,2.0,1.367816091954023,0.7331826532275922,0.5360242926958028,17.125
-tQ0lqgfY8i5avBVyUMYWw,272,57,0.016938898971566863,1,0.017543859649122806,2.0,6.181818181818182,5.2750960633718575,0.8533243631925064,1545.8000000000002
-tWltjTtepDjVaKD4iGdDw,126,90,0.010866910866910828,1,0.011111111111111112,2.0,1.96875,1.2468213553125773,0.6333060852381345,47.25
-tdKOhrg4dB3xz1tEYujLw,13,11,0.07575757575757591,1,0.09090909090909091,2.0,1.0833333333333333,0.28867513459481287,0.2664693550105965,0.8095238095238094
-uQx0mht-CxM9OSJM92YdA,328,74,0.0590147109134449,5,0.06756756756756757,2.0,1.561904761904762,0.9168680778749032,0.5870191962003953,25.357983193277306
-ud6EYu7o8sDCH2_zyu8lQ,199,46,0.0,0,0.0,0.0,1.8425925925925926,1.069212628784422,0.5802762005463195,77.32916666666667
-utd1de-UUgQKZE4VHVLlw,241,61,0.07153502235469444,4,0.06557377049180328,2.25,3.1710526315789473,1.7842881523247067,0.5626800812310279,146.2857142857143
-uzQNt-3jsRK5okUuJiQLA,482,209,0.02280552698654037,5,0.023923444976076555,2.0,2.1327433628318584,1.4636600988466388,0.6862804612849386,137.13756613756615
-v1Ia8G_G00SuygAm6koUg,768,52,0.0,0,0.0,0.0,2.2196531791907512,1.5240167734455834,0.6866013067866822,200.33636363636361
-vSkeoIujNpKhITwvcYVLw,137,10,0.0,0,0.0,0.0,1.4123711340206186,0.6884853139257284,0.48746770402040623,23.66190476190476
-w31kc6pp2m0fzkTollj5g,99,19,0.047368421052631726,1,0.05263157894736842,2.0,1.3943661971830985,0.7649252669273667,0.5485827671903337,22.31428571428571
-xd2u9BsEOy-CVKopm4VWw,28,15,0.0,0,0.0,0.0,1.2173913043478262,0.42174116783665,0.34643024500867675,7.333333333333333
-xgWMTF_F8E85I_XImNEgg,190,15,0.05833333333333335,1,0.06666666666666667,2.0,1.4393939393939394,0.959147010976565,0.6663547655205609,19.449462365591394
-xgmh7w82mp61c9ZGYEi5A,38,15,0.0,0,0.0,0.0,1.3103448275862069,0.5413902920037097,0.4131662754765153,4.177777777777779
-xhTcS5y-7LwHPRfBxJhfw,50,14,0.0,0,0.0,0.0,1.1627906976744187,0.43261291166581917,0.37204710403260444,1.8188405797101448
-yi4ks8BKZ-_xcJYT9WLjQ,24,11,0.07575757575757591,1,0.09090909090909091,2.0,1.0434782608695652,0.2085144140570748,0.19982631347136334,3.45054945054945
-zGlHyBaxib9p7k18i5TSA,52,23,0.0,0,0.0,0.0,1.368421052631579,0.5891382910924178,0.4305241357983053,26.694444444444443
0-JRAY0LpBazDuA9761U5w,782,313,0.03014866615891365,9,0.02875399361022364,2.111111111111111,2.7535211267605635,2.054682215482292,0.7462017253158196,237.47619047619042
0-PClaUWGphUvuTH8wQ51w,218,73,0.059711977520196635,5,0.0684931506849315,2.0,2.369565217391304,1.4579632888875864,0.6152872595305411,88.15151515151514
0-XYsSxJhu8ayKx1f3v_tA,56,19,0.0,0,0.0,0.0,1.2727272727272727,0.5440432764778562,0.4274625743754585,2.0553846153846154
0-fNOKL8IQBVe97Xx593KA,11,5,0.0,0,0.0,0.0,1.375,0.5175491695067657,0.3763993960049205,0.19999999999999996
0-pY7oEuTT6j9fa1k-YBnw,550,308,0.03060932777913905,9,0.02922077922077922,2.111111111111111,1.9855595667870036,1.1577436799672713,0.5830818170016985,80.56302521008405
00rY5F9ltW-IWf2Ev96kOg,1082,277,0.01751286581150624,4,0.01444043321299639,2.25,3.52442996742671,2.4418510438612357,0.692835739801663,609.9264367816091
00sOoojttpdZljH8VgOU0A,163,17,0.0,0,0.0,0.0,1.4298245614035088,0.740357462641354,0.5177960168166525,24.80574712643679
018SgjILDCKLR7gFSEkbGQ,9,9,0.0,0,0.0,0.0,1.0,0.0,0.0,0.125
02nUjwVmJGTgGyiIi-hklg,34,11,0.0,0,0.0,0.0,2.2666666666666666,1.4375905768565216,0.6342311368484654,85.33333333333334
02nb6CI8w-2EoSEkQdk2Wg,577,101,0.0365865157944365,4,0.039603960396039604,2.0,2.0905797101449277,1.8710575592393797,0.894994603726289,260.3351020408163
02qFLwwFi8T804rHcYh7Zw,555,159,0.023922521896824422,4,0.025157232704402517,2.0,1.6371681415929205,0.948950964583114,0.5796295080967129,51.39188311688312
03Lu3GNBhAp8pBtnXQ3dXQ,31,17,0.0,0,0.0,0.0,1.1923076923076923,0.40191847623425025,0.33709291555130666,0.9238095238095239
03YfclexPdS_yrIbU6ahaA,14,9,0.0888888888888888,1,0.1111111111111111,2.0,1.0769230769230769,0.2773500981126146,0.2575393768188564,0.15151515151515152
03an5ytHalUpCjfN8vcjRA,143,47,0.03907946157186282,2,0.0425531914893617,2.0,1.2327586206896552,0.6235628153663801,0.5058271788986021,5.956097560975609
03u-wHrKSntiQvfxs4z84g,34,6,0.0,0,0.0,0.0,1.1333333333333333,0.34574590364176044,0.30506991497802394,1.047619047619048
04l8PYcuYQeEkEhJCbhtOA,1652,788,0.008726814162117291,7,0.008883248730964468,2.0,10.197530864197532,6.918190538365392,0.6784182004934585,7168.980952380953
059fmQtYFQv3-hINwfpGsw,81,58,0.01665692577440092,1,0.017241379310344827,2.0,1.588235294117647,1.1519803919899902,0.7253209875492531,26.854545454545452
05UGAUzE88mcPxQ7WnCxQA,1246,581,0.030831899024670095,17,0.029259896729776247,2.1176470588235294,2.851258581235698,2.0076298316125287,0.7041205749716494,348.1159183673469
06ddjGdyYk580UtBwyfbdw,98,48,0.03833333333333333,2,0.041666666666666664,2.0,1.3611111111111112,0.65661435410418,0.48241054587245874,10.191176470588234
06mrRuzYE3zTcVqDDPvzNQ,32,21,0.043290043290043156,1,0.047619047619047616,2.0,1.103448275862069,0.30993404669460345,0.2808777298169844,1.2967032967032965
0784txBW2zSqStI7Xzw6GQ,16,8,0.0,0,0.0,0.0,1.2307692307692308,0.4385290096535146,0.3563048203434806,2.571428571428571
08-r0VkemADdLZWX5a-cKA,51,27,0.0638569604086845,2,0.07407407407407407,2.0,1.4166666666666667,0.8742343589025281,0.6171066062841375,5.478021978021979
085mjp-y4qmKRMIj72x8xw,196,87,0.0,0,0.0,0.0,3.5636363636363635,2.3630146812574786,0.6630908544344966,511.8666666666667
089KGIJDnVJEAe3GiXzlrQ,149,75,0.048945147679324785,3,0.04,2.3333333333333335,1.8860759493670887,1.2193666049366219,0.6465098106710948,24.47272727272727
08SYU1uLNCned0Oyrh06JQ,60,35,0.09084249084249096,4,0.11428571428571428,2.0,1.5789473684210527,0.7929274854329681,0.5021874074408798,15.952380952380954
