business_id,birank_score,rank,name,lat,lon,category
4b19f917f964a520abe623e3,0.5217660733069421,1,Train Station,35.698596,139.773018,Train Station
4dba68f643a1b9dbe8793540,0.5001980913181038,2,Theme Park,35.881553,139.82742,Theme Park
4d11dd780c786ea89e4cd3ab,0.5001966217227312,3,Japanese Restaurant,35.67127,139.760557,Japanese Restaurant
4f758c77e4b0f41a379c9981,0.5001950615207876,4,Dessert Shop,35.509926,139.618921,Dessert Shop
4e892d84d3e3fd9bfe942842,0.5001933658197752,5,Automotive Shop,35.647192,139.755042,Automotive Shop
4ef35c7a991151406d8c9741,0.5001918038022517,6,Airport Terminal,35.544601,139.768161,Airport Terminal
4dea06ed22713dd97387c11c,0.5001911498485903,7,Other Nightlife,35.732736,139.709522,Other Nightlife
4d66476048ee6ea8785f6368,0.5001911475461508,8,Restaurant,35.680292,139.695497,Restaurant
517c8a0de4b0a366cabea5a3,0.5001902741811669,9,Residential Building (Apartment / Condo),35.639376,139.665426,Residential Building (Apartment / Condo)
4dd88b66d4c05d50970684a5,0.5001898823404584,10,Japanese Restaurant,35.510074,139.619214,Japanese Restaurant
50ecc779f2e708f2f5d2ccaa,0.5001896751107648,11,Moving Target,35.669299,139.767272,Moving Target
50284ceae88907e1c596ebd9,0.5001893113456174,12,Bus Station,35.696471,139.820863,Bus Station
4d0ec83b3d45b1f7e72ea1f2,0.500187460295871,13,Japanese Restaurant,35.618887,139.743306,Japanese Restaurant
4f5a00e7e4b0c181e3863ac2,0.5001872463617173,14,Parking,35.634235,139.876953,Parking
4c631989eb82d13a200a07d6,0.5001857669581555,15,Caf��,35.666361,139.771247,Caf��
51372f47e4b0d5d3951ef0a7,0.5001855568174484,16,Hotel,35.628278,139.737074,Hotel
50894ddce4b08c11809f0d91,0.5001851926465847,17,Hotel,35.70932,139.790754,Hotel
516fd0f2e4b092fc75a27228,0.5001838152907908,18,Hotel,35.694302,139.700421,Hotel
4d5b6913515fa1435fb73182,0.5001822035628896,19,Hotel,35.721477,139.780487,Hotel
4ccb818eee23a143ae1518a8,0.5001786695009051,20,Caf��,35.675532,139.766359,Caf��
50a5a51de4b0595057820203,0.5001785992612874,21,Caf��,35.654394,139.722721,Caf��
4fc0c791e4b0a3bda081c66c,0.5001778184198832,22,Japanese Restaurant,35.682882,139.757409,Japanese Restaurant
4c47fb15699476b082fdb321,0.5001762706987842,23,Board Shop,35.665634,139.703001,Board Shop
4c08d82c5214ef3bdd425e69,0.5001733459160362,24,Hotel,35.686132,139.777423,Hotel
5161e224e4b02525dbaf0872,0.5001733071802813,25,Airport Gate,35.544758,139.769214,Airport Gate
512c15bfe4b0e8e058bccab1,0.5001732429046923,26,Hotel,35.673091,139.775394,Hotel
4fcbb09c4fc6d7af069f5922,0.5001731832745535,27,Travel Lounge,35.71001,139.810671,Travel Lounge
4d0444fe8620224b753ca840,0.5001719431522652,28,Temple,35.579491,139.679776,Temple
4bc5fc0d42419521715e031d,0.5001709502683594,29,Arcade,35.84685,139.535843,Arcade
509a415be4b07f2723a70ab0,0.5001691411645969,30,Sake Bar,35.705206,139.770853,Sake Bar
519ca886498e8f8d47cea458,0.500165700954913,31,Japanese Restaurant,35.62608,139.722674,Japanese Restaurant
4cc8eb41d147a0936b52e4ae,0.5001634952787767,32,Automotive Shop,35.652423,139.798011,Automotive Shop
4f71ad7be4b0559c3935bf37,0.5001602563753297,33,Japanese Restaurant,35.702192,139.780827,Japanese Restaurant
4c6a9031c946e21ebef8ec8e,0.5001598665479876,34,Hotel,35.718066,139.802001,Hotel
50d4028de4b0a9d5279ec84b,0.5001553442475479,35,Hotel,35.69834,139.707236,Hotel
4e40bbb7b61cdcbed35847a8,0.500149255329777,36,Italian Restaurant,35.729501,139.711797,Italian Restaurant
4cf2015b1c158cfa693ad5b5,0.5001471620573147,37,Hotel,35.731875,139.707674,Hotel
4b1a545ef964a52003e923e3,0.5001460793376987,38,Japanese Restaurant,35.662014,139.721299,Japanese Restaurant
4f75a5c2e4b0e09b8b0dbb4b,0.5000907994492588,39,Hotel,35.681938,139.76265,Hotel
4b0587a6f964a5203d9e22e3,0.4977320841426794,40,Train Station,35.690803,139.700279,Train Station
5135a5e4e4b01ef55d5efef8,0.4923218042226355,41,Residential Building (Apartment / Condo),35.709493,139.763833,Residential Building (Apartment / Condo)
4e0f37528877936cb40cfc9f,0.49227079840827004,42,Hotel,35.705776,139.756715,Hotel
4c31bab8452620a151f9200f,0.48904673117758524,43,Sushi Restaurant,35.65884,139.729296,Sushi Restaurant
4bbc997b078095212a76d991,0.4883431012817575,44,Hotel,35.680433,139.786032,Hotel
5063f24fe4b05840d82492fd,0.48818668631941514,45,Hotel,35.69394,139.694376,Hotel
4d3f9f8dadb6236a86018140,0.4854656506936263,46,Medical Center,35.689516,139.69172,Medical Center
4b584fd6f964a5202c5228e3,0.48487269007320444,47,Bakery,35.798823,139.599175,Bakery
4baecba2f964a520b1d83be3,0.4844777609846593,48,High School,35.681183,139.521561,High School
4d8eac776174a0938d98cee3,0.4841347088985403,49,Playground,35.611784,139.726542,Playground
4b0587adf964a520959f22e3,0.4826677662790141,50,Japanese Restaurant,35.662331,139.729609,Japanese Restaurant
4b0587a6f964a5203e9e22e3,0.4811609613542714,51,Train Station,35.681379,139.766082,Train Station
517f953ee4b070eb8eafdc9e,0.4807636809498366,52,Steakhouse,35.689563,139.697143,Steakhouse
4d84ab2b7e8ef04d858a0fbe,0.4795165974429391,53,Hotel,35.711296,139.796192,Hotel
4b0587b1f964a5202da022e3,0.4787903871205232,54,Steakhouse,35.660154,139.728799,Steakhouse
4c48097ac047be9a0e803279,0.4787687759144691,55,University,35.643419,139.420112,University
5121be76e4b0781de6144a06,0.4783114603714975,56,Toy / Game Store,35.6258,139.723573,Toy / Game Store
4f5334d8e4b063296ddbbddd,0.4724796278974631,57,Bar,35.660968,139.698337,Bar
4c0e4acf2466a5930dc57821,0.4621762387755077,58,High School,35.508938,139.69276,High School
4dc4ba6ae4cd169dc63b7601,0.46216907624137826,59,Travel & Transport,35.507553,139.68068,Travel & Transport
50c59159e4b085c8e53f2bba,0.46215451648658185,60,Government Building,35.506843,139.680148,Government Building
5126d95be4b0c8d181c67b77,0.46205577103303486,61,BBQ Joint,35.632674,139.660434,BBQ Joint
4b6cfd62f964a520d3612ce3,0.46169163755128306,62,Indonesian Restaurant,35.63177,139.705089,Indonesian Restaurant
51610b74e4b00d98a30965d5,0.46168570066551634,63,Platform,35.681211,139.768231,Platform
519886ff498e7f6d3bf57fc9,0.46168478780406014,64,Chinese Restaurant,35.737962,139.749222,Chinese Restaurant
51986394498e2727709a8731,0.46165589753426484,65,Ramen /  Noodle House,35.72997,139.716084,Ramen /  Noodle House
4ebd3f1ab8f7b504a75f19e8,0.461162006680723,66,Sushi Restaurant,35.711076,139.795058,Sushi Restaurant
4dc2587a1f6ebdce4726344f,0.4584792644249026,67,Bike Shop,35.629326,139.776548,Bike Shop
4e2a6fb214955dbf7acfc78c,0.45847165425394376,68,Kids Store,35.625718,139.781236,Kids Store
4dab98a28154abafc2c715e1,0.45845136142491516,69,Convenience Store,35.525619,139.731975,Convenience Store
4de76699fa7639614265931e,0.45752224356360816,70,Food,35.689984,139.704512,Food
4f38de40e4b0b0eb8ea45fb7,0.45750433956115266,71,Candy Store,35.681449,139.769394,Candy Store
4c80e8abe602b1f7615f8d7a,0.45668297804821506,72,Hiking Trail,35.668288,139.736969,Hiking Trail
4dbe3b8243a1d8504bb9a006,0.45666790810529373,73,Residential Building (Apartment / Condo),35.662376,139.740525,Residential Building (Apartment / Condo)
4b8d61f4f964a52070f832e3,0.45666482235971323,74,Garden Center,35.69133,139.740611,Garden Center
4dcfafe622718eed7a5798e9,0.45594807750040844,75,Spa / Massage,35.722187,139.782521,Spa / Massage
513c4a0be4b0e75b7805c939,0.4556083259506975,76,Asian Restaurant,35.669956,139.70311,Asian Restaurant
4bc8f564762beee12dbe3d38,0.45209125723448595,77,Hotel,35.71135,139.784761,Hotel
4b5c06d5f964a520a02129e3,0.4520499449488525,78,Clothing Store,35.66264,139.700169,Clothing Store
4cda22996ad1a0935b9ee456,0.4510434712469347,79,Salon / Barbershop,35.694819,139.758057,Salon / Barbershop
4c748e55b474a1cded18b7bf,0.4509914975731121,80,Japanese Restaurant,35.685483,139.775255,Japanese Restaurant
4b5bd31df964a5205e1829e3,0.45084972623700914,81,Rock Club,35.713503,139.704458,Rock Club
50dd7fc0e4b008b77daf5086,0.4507491540515574,82,French Restaurant,35.688342,139.781467,French Restaurant
4e6fe645d164f60bba7b1678,0.4502019002600912,83,Caf�,35.685291,139.776004,Caf�
4b721edbf964a520b26f2de3,0.44645763243942965,84,Sushi Restaurant,35.555552,139.671024,Sushi Restaurant
4e43b1b11f6e0a1ba5d3a43e,0.44644519514837644,85,Italian Restaurant,35.615848,139.700488,Italian Restaurant
4c7ba399794e224bc2c26b28,0.44530883817480243,86,Airport,35.629716,139.794186,Airport
50136fb5e4b035d9f4414852,0.4448771324806284,87,Japanese Restaurant,35.671981,139.765851,Japanese Restaurant
4fb45672e4b0186ba3644d48,0.44484275165346104,88,Subway,35.664929,139.767554,Subway
50ff974ae4b0fced3fe8d1b5,0.4445596401262329,89,University,35.710618,139.761342,University
50114c00e4b0be172a6d2d97,0.4442429789530179,90,Japanese Restaurant,35.698768,139.801936,Japanese Restaurant
4e32850018a846d7ed081271,0.4442375306814171,91,Japanese Restaurant,35.670306,139.819444,Japanese Restaurant
4d841c6181fdb1f75706f6bf,0.4438467121285849,92,Sushi Restaurant,35.672607,139.764075,Sushi Restaurant
507e25eae4b03cfb60303496,0.443789174220509,93,Japanese Restaurant,35.53547,139.699894,Japanese Restaurant
4c73bd2bad69b60c06ca86b9,0.44377268165400846,94,Korean Restaurant,35.670941,139.760653,Korean Restaurant
4c1c4bc1eac020a1686c46c2,0.44339012885127027,95,Caf��,35.670214,139.761452,Caf��
4fb5f8cfe4b04081a7384940,0.44313916349800836,96,Platform,35.672452,139.724562,Platform
4b879da3f964a5207cc431e3,0.442261178330681,97,Japanese Restaurant,35.609269,139.670336,Japanese Restaurant
4bbf0ea6ba9776b0a579fec8,0.4422185279828679,98,Japanese Restaurant,35.603578,139.671744,Japanese Restaurant
5068e0fde4b0322ccd473d70,0.44132125695838065,99,Asian Restaurant,35.679427,139.771096,Asian Restaurant
4baf129bf964a520e3e93be3,0.441284338089828,100,Japanese Restaurant,35.709788,139.794484,Japanese Restaurant
4c1dae23b306c9280d0c66b7,0.4410079419234186,101,Hotel,35.693878,139.711709,Hotel
4c0761d7a0129c743881d2c9,0.44099904333511747,102,Bike Shop,35.632186,139.605235,Bike Shop
4c0907321244b713831ea872,0.4409696619661445,103,Automotive Shop,35.675225,139.670974,Automotive Shop
4ba5c267f964a520992039e3,0.44095151658283427,104,Hospital,35.57755,139.594969,Hospital
4c37345cae2da5933c64fec5,0.4405791138292526,105,Italian Restaurant,35.668066,139.690301,Italian Restaurant
4b651ba2f964a52086e42ae3,0.44017062468355633,106,Furniture / Home Store,35.681875,139.786938,Furniture / Home Store
514fb252e4b01b9f1fb7abb5,0.4393308890035251,107,City,35.641296,139.716147,City
4de62527d16480416497b79e,0.4388093014564189,108,Chinese Restaurant,35.631839,139.730543,Chinese Restaurant
4f0ce514e4b0b30605f87e69,0.43880000844565126,109,University,35.69946,139.491262,University
4e4676a97d8b91a0658e9543,0.4387992786027741,110,Convenience Store,35.652087,139.628892,Convenience Store
4dc45b2018387d1bd5215429,0.4387970883235677,111,Whisky Bar,35.631209,139.729683,Whisky Bar
4cd3b53704c2236a2fffcec7,0.438073272456523,112,Japanese Restaurant,35.659611,139.728675,Japanese Restaurant
4f3eef2be4b0ae4bbbae2361,0.43747491483857476,113,Airport Gate,35.546834,139.769159,Airport Gate
4d4529f4c3e5f04de657a220,0.4367528045851318,114,Airport Terminal,35.559664,139.767686,Airport Terminal
5148fd85e4b06d0b82bb3e5f,0.43673569153655656,115,Airport,35.5473,139.76833,Airport
4f67f4bce4b0f8b5d3fd6c9b,0.4366772489650029,116,Convenience Store,35.898353,139.474864,Convenience Store
4e230743fa761d67108c2841,0.4362628310886112,117,General Travel,35.73028,139.718541,General Travel
4d0df419903d3704f344c755,0.4358334548960143,118,Caf�,35.545334,139.769675,Caf�
4c2ca5d0b34ad13a3c97ebce,0.4352799129994365,119,Diner,35.73326,139.710176,Diner
4f27b973e4b00c3832df8eda,0.43504443027267675,120,Hotel,35.721503,139.779813,Hotel
4fc9e0ebe4b0d8a390c46211,0.4346255107403613,121,Ramen /  Noodle House,35.555011,139.787624,Ramen /  Noodle House
4e58a788e4cd875e8ea31127,0.4341237486937877,122,Food,35.708638,139.802702,Food
4be26f5863609c743fc11bff,0.43408105977785283,123,Italian Restaurant,35.659962,139.70795,Italian Restaurant
5066bc2be4b0da82c61ca49b,0.43392326815327825,124,Bed & Breakfast,35.708969,139.791268,Bed & Breakfast
51625ca6e4b07870e3d1c554,0.43340126680863106,125,Theme Park,35.632417,139.880211,Theme Park
503c9c40e4b00777f04355a0,0.4333947909694606,126,Convenience Store,35.689754,139.772619,Convenience Store
4bd04fc2b221c9b60f65d3d0,0.43328710462389086,127,Spa / Massage,35.586264,139.682152,Spa / Massage
4d467a41019d5941cf56c28d,0.4332787617294698,128,Spa / Massage,35.744708,139.724409,Spa / Massage
4f080428e4b09d21f621dac0,0.43326715816492695,129,Hot Spring,35.553503,139.712891,Hot Spring
4c1e094eb306c928756a66b7,0.4332423113388807,130,Spa / Massage,35.579994,139.685371,Spa / Massage
4e64d2f1a80951b3198174e3,0.43322346312324944,131,Hot Spring,35.545983,139.711359,Hot Spring
4d84b4d099b78cfac20abd1f,0.43321637716298184,132,Spa / Massage,35.57789,139.730415,Spa / Massage
4dbcd94c93a08f9274c97d0c,0.4332130692370653,133,Japanese Restaurant,35.547859,139.706881,Japanese Restaurant
4e924ecad3e30d4e8cc31180,0.4332098331051671,134,Hot Spring,35.56412,139.691509,Hot Spring
50beb63de4b0b6fd9f136431,0.4332077806071836,135,Hot Spring,35.564987,139.718124,Hot Spring
4c9c81440e9bb1f72303d45f,0.4328892979195872,136,Asian Restaurant,35.713786,139.704342,Asian Restaurant
4bc724550050b7137a13b83b,0.43288054304064805,137,Bar,35.672099,139.737961,Bar
4f961ed3e4b0d95a83183bdb,0.432876507503294,138,Miscellaneous Shop,35.714118,139.704387,Miscellaneous Shop
4cab3afcd250bfb7194cca63,0.43287189370877904,139,Restaurant,35.63502,139.715763,Restaurant
4bbf2bc282a2ef3bc14d2cd2,0.43284043552927864,140,Bar,35.64587,139.714427,Bar
4c74f858c219224b981ba128,0.43281367512186714,141,Karaoke Bar,35.676497,139.8783,Karaoke Bar
4db3cbba43a1369cb5acbe43,0.43266802025825485,142,Sake Bar,35.71154,139.79488,Sake Bar
4e0db9ac483bc2b5f479fc27,0.43224138406840473,143,Clothing Store,35.637286,139.723395,Clothing Store
4fb88939e4b0c86151fe4a04,0.4322231139070763,144,Clothing Store,35.637897,139.7231,Clothing Store
4ba0a33ef964a520527537e3,0.43222276231848644,145,Boutique,35.637231,139.723215,Boutique
4bc80e2414d795213b8568e9,0.4314520359850362,146,Caf��,35.706665,139.731258,Caf��
4da29a009935a0937471b86f,0.43144755919074,147,Restaurant,35.670553,139.708282,Restaurant
4d2d9e1888e237043a4c3bc7,0.4314411721019889,148,Indian Restaurant,35.704332,139.664233,Indian Restaurant
4b62aec9f964a520e14e2ae3,0.43132258872402035,149,Pub,35.695513,139.767093,Pub
4c9462c2f7cfa1cd4d9fb315,0.4309428929436447,150,Tea Room,35.671384,139.765975,Tea Room
4b63eba0f964a52027972ae3,0.43057841178621037,151,Museum,35.719004,139.706058,Museum
4cd0e4d35b5ca35d73c27ef0,0.4305067881144787,152,City Hall,35.630847,139.434538,City Hall
4bb84c9f53649c740ef046fb,0.43050677114539854,153,Salon / Barbershop,35.647831,139.706931,Salon / Barbershop
4f940594e4b0949d2143ad29,0.43049449884898205,154,Ramen /  Noodle House,35.530914,139.696973,Ramen /  Noodle House
4eae2ff3f7906795c402feb1,0.43049339858721175,155,Korean Restaurant,35.533172,139.691932,Korean Restaurant
4fc068a4e4b0e4e80c8ba29d,0.43046008765395694,156,Clothing Store,35.671281,139.763873,Clothing Store
4b63e9ccf964a520db962ae3,0.4304554851637097,157,Convenience Store,35.555068,139.419926,Convenience Store
4fa49c57e4b012fefcc3ad0f,0.4304462956308596,158,Sake Bar,35.630952,139.437381,Sake Bar
4d841e17f9f3a1cd63cdaf64,0.4303621689815666,159,Playground,35.630896,139.435065,Playground
4e241040d22d0a3f5a1194a1,0.4303608000818301,160,Chinese Restaurant,35.552875,139.72977,Chinese Restaurant
4d7d2e0734f7721e1060d325,0.4302334526790598,161,Airport Terminal,35.546527,139.769115,Airport Terminal
4ccfd0b4f6378cfa04ddb0d6,0.43022469260695323,162,Pizza Place,35.66824,139.649089,Pizza Place
4cfc53c8c671721e3a3dc818,0.4302203319489201,163,Dentist's Office,35.661415,139.707874,Dentist's Office
4f84165ee4b072142de7e175,0.4302198039904254,164,Speakeasy,35.671006,139.75995,Speakeasy
50fcfab4e4b0d5fd111b8597,0.4300873425302382,165,Campaign Office,35.669639,139.687813,Campaign Office
4b5eb310f964a520489629e3,0.4300761533236542,166,Mongolian Restaurant,35.667919,139.761948,Mongolian Restaurant
4b0587b1f964a52019a022e3,0.4299457848944286,167,Seafood Restaurant,35.677856,139.736575,Seafood Restaurant
4f989854e4b0281002e37bdc,0.42986093254784624,168,Subway,35.684917,139.766178,Subway
4b0587aff964a520d39f22e3,0.42864959326728397,169,Japanese Restaurant,35.66381,139.732833,Japanese Restaurant
4eabbf0829c2152debdff649,0.4284979188909092,170,Hot Spring,35.581998,139.697621,Hot Spring
4dc8cbb2887721632c6ac64f,0.4283238020202199,171,Shop & Service,35.697856,139.41367,Shop & Service
50c3099ee4b009e3bbaee9cb,0.4283168673160237,172,Other Nightlife,35.705651,139.622475,Other Nightlife
4ba37c81f964a5203d4138e3,0.42831591228036864,173,Karaoke Bar,35.672756,139.737836,Karaoke Bar
4dd1f638d22d67839c519ce6,0.42831575429447927,174,Meeting Room,35.695284,139.751957,Meeting Room
4d02eddfe350b60c54207a42,0.42831054251485307,175,Restaurant,35.697428,139.411354,Restaurant
4b8136a3f964a520b39a30e3,0.42830979054015705,176,Bar,35.657754,139.698696,Bar
4c21d5439a67a5936f7ddb87,0.4283078517948534,177,Jazz Club,35.675632,139.736131,Jazz Club
4fabbc50e4b003f556547317,0.42830702013749516,178,Piano Bar,35.687052,139.72735,Piano Bar
4f2e5342e4b050b64a154470,0.42830132092028006,179,Bar,35.704369,139.598478,Bar
4bbfee17920eb713ff51182c,0.42829912642162465,180,Caf�,35.704589,139.620033,Caf�
4d3b9b5614aa8cfa0f37a15e,0.4282272387438948,181,Hotel,35.695334,139.791982,Hotel
4c10574381e976b0ed1a0feb,0.42780086587166477,182,Japanese Restaurant,35.664229,139.731832,Japanese Restaurant
5029bf70e4b029a5bcb59c3f,0.4277917457365707,183,Hotel,35.674049,139.740947,Hotel
514a939ee4b02c3f4b4c4fae,0.42771319167675254,184,Japanese Restaurant,35.679679,139.764805,Japanese Restaurant
515ae59de4b0d8e0641f9224,0.4275519784268815,185,Residential Building (Apartment / Condo),35.678959,139.70665,Residential Building (Apartment / Condo)
4c146d24a1010f4728884c18,0.4271274066333676,186,Caf��,35.672484,139.482494,Caf��
500f6b36e4b087cdfa9b9f6a,0.42712277879092914,187,Caf��,35.673733,139.479166,Caf��
4b9b503cf964a520eaff35e3,0.4271218435237956,188,Bakery,35.67116,139.479396,Bakery
50153c44e4b06bc0be2deeac,0.4271135460797322,189,Sushi Restaurant,35.680612,139.480726,Sushi Restaurant
4cf86e3301568cfac03920e7,0.42710492983909093,190,Bakery,35.698467,139.772358,Bakery
510399e9e4b02656ba35d501,0.4271028277994019,191,Caf��,35.688925,139.698629,Caf��
4e2a46d5ae605c533a2b9119,0.42683215429863575,192,Caf��,35.713022,139.794165,Caf��
4d3cbab214aa8cfa6b9cac5e,0.4268034879435453,193,Bus Station,35.688821,139.691859,Bus Station
4c356ff3a0ced13a0be1196e,0.4268032585415288,194,Caf��,35.695452,139.792051,Caf��
4c57a93e744a0f476a9dc9cb,0.42669764114464803,195,Candy Store,35.626594,139.888278,Candy Store
4c879826d8086dcb2e52a352,0.4266810531739824,196,Italian Restaurant,35.682503,139.76429,Italian Restaurant
4cd126fc01eaf04d60b0bc5d,0.4266606330058521,197,Theme Park,35.626344,139.88403,Theme Park
4d084ec7790fa09375f8c273,0.4266291387554206,198,Performing Arts Venue,35.633009,139.880226,Performing Arts Venue
4d86fafcf1e56ea86a91a78a,0.4266023322827999,199,Martial Arts Dojo,35.548936,139.686109,Martial Arts Dojo
4c245ad5136d20a181bfe161,0.4261466607232926,200,Gift Shop,35.633879,139.881877,Gift Shop
504c3e9ee4b050eb2a7a4b87,0.42613586815501087,201,Volcanoes,35.631399,139.883605,Volcanoes
4c6df1cfe6b7b1f7c378ab8e,0.42592836832428665,202,Japanese Restaurant,35.613525,139.62549,Japanese Restaurant
4ba60511f964a520a02e39e3,0.4259282597952029,203,Japanese Restaurant,35.645327,139.670619,Japanese Restaurant
4b901f03f964a520e67633e3,0.42591789802652813,204,Convenience Store,35.625961,139.638323,Convenience Store
505d51dde4b017c644c886b4,0.42591554191082337,205,Financial or Legal Service,35.663176,139.710472,Financial or Legal Service
4f1a6478e4b0817d3b9f431e,0.4259152672409541,206,Deli / Bodega,35.658996,139.703457,Deli / Bodega
4d66300684f28cfa550d6869,0.42590776378349987,207,Japanese Restaurant,35.667919,139.761382,Japanese Restaurant
4bcd29bab6c49c74051e9591,0.42590337681477103,208,Chinese Restaurant,35.643935,139.670334,Chinese Restaurant
50adaadbe4b0a2172c543514,0.4258993830256142,209,Donut Shop,35.661574,139.668964,Donut Shop
4e5e314962e12101203a50c5,0.42574581893572194,210,Japanese Restaurant,35.646339,139.669702,Japanese Restaurant
4e716efbc65bae3784222cd6,0.4256115862954841,211,Ramen /  Noodle House,35.689441,139.692551,Ramen /  Noodle House
4f87c528e4b0e81f65eaf2fc,0.4253977949955588,212,Bakery,35.548428,139.782339,Bakery
4db2874993a073feb21d7700,0.4253691428906557,213,Restaurant,35.632881,139.881336,Restaurant
4b736505f964a52060ac2de3,0.42489847070165676,214,Italian Restaurant,35.649999,139.702249,Italian Restaurant
50aed003e4b04c937a9f2b7a,0.4246715371906787,215,Parking,35.672725,139.719776,Parking
4fb87b43e4b0d3e799af11aa,0.4244569597538719,216,Food Court,35.535885,139.533725,Food Court
4c373768dfb0e21e9550aca8,0.42439547964502006,217,Karaoke Bar,35.69546,139.704356,Karaoke Bar
50f40929e4b0e23d8ef348e1,0.4243548553114767,218,Hotel,35.699301,139.70155,Hotel
50c821fde4b06d79d92deb8b,0.42420344945914645,219,Fair,35.6333,139.88,Fair
4b837fc3f964a520050831e3,0.42405406737235785,220,Hiking Trail,35.671474,139.729086,Hiking Trail
4ed53cad8b81e32245dd16b9,0.4239267864124958,221,Parking,35.623961,139.889301,Parking
4f06e505e4b0ad9c2387ace0,0.42381313815240934,222,Japanese Restaurant,35.544359,139.768705,Japanese Restaurant
4b05879cf964a520519c22e3,0.4237151210142461,223,Hotel,35.596993,139.712001,Hotel
4d37d50ab274b1f70042e3a3,0.423569456161113,224,Boutique,35.877341,139.824028,Boutique
4d107dc9d467236a7e48c44a,0.4235660953906616,225,Food & Drink Shop,35.870012,139.608733,Food & Drink Shop
4d3189915017a093671d409b,0.42354849209491274,226,Steakhouse,35.878399,139.824397,Steakhouse
4bac315ff964a52047ea3ae3,0.423539217316017,227,Doctor's Office,35.691861,139.69819,Doctor's Office
4c596bdeaeb7b713ae5673cd,0.4234082309341711,228,Caf��,35.668424,139.763973,Caf��
515cd781e4b09b91a1ae2e70,0.42306973607118054,229,Bar,35.665753,139.759725,Bar
515d7bb0e4b0637c9acde54a,0.4230655913353105,230,Wine Bar,35.689008,139.706073,Wine Bar
515d5922e4b06e030bb5eb14,0.4230511877913946,231,Cocktail Bar,35.69001,139.70365,Cocktail Bar
4d5f525b039188bfdbcf7123,0.42259512145404304,232,Lake,35.673378,139.754988,Lake
4e8157515503563173f7f092,0.4225896608385268,233,Bike Shop,35.849001,139.845516,Bike Shop
4c811023dc018cfab3d1c16c,0.422584583959538,234,Pizza Place,35.707959,139.767277,Pizza Place
4f4b7fa1e4b0458783a80aeb,0.42257258736756714,235,Spanish Restaurant,35.665784,139.728757,Spanish Restaurant
5167cedae4b09d5ff894b442,0.4225721794300677,236,Rental Car Location,35.652764,139.872803,Rental Car Location
4b7c9ae3f964a520659d2fe3,0.42256649947422975,237,Historic Site,35.682883,139.764379,Historic Site
4e05bc91e4cdefcff6d0fda6,0.42255985985757116,238,Japanese Restaurant,35.646915,139.740347,Japanese Restaurant
4fb4cf7fe4b015cb222cc8fb,0.4225119017934642,239,Clothing Store,35.667558,139.705445,Clothing Store
4df1a16452b100c2d7f2e8b4,0.42249201539064174,240,Food,35.679557,139.770931,Food
4b714907f964a5206d3f2de3,0.4224736864638566,241,Japanese Restaurant,35.752516,139.801465,Japanese Restaurant
4c09785a340720a1c1d98493,0.42236562284124995,242,Grocery Store,35.734228,139.699515,Grocery Store
4b5ab4d9f964a52081d128e3,0.422186946673554,243,Event Space,35.641012,139.618815,Event Space
4fa8fee4e4b01128c160e678,0.42218573896799033,244,Spa / Massage,35.764633,139.649338,Spa / Massage
51442856e4b0111d9c1742d6,0.4221846515268521,245,Hot Spring,35.786049,139.52752,Hot Spring
4f670307e4b0aa8f6953b2ed,0.42218312238248384,246,Spa / Massage,35.722754,139.790104,Spa / Massage
4c9f1f940e9bb1f75bc2ed5f,0.4221814985642397,247,Spa / Massage,35.728564,139.699092,Spa / Massage
4b73a83df964a52075b72de3,0.4221813154848032,248,Spa / Massage,35.675147,139.678448,Spa / Massage
4e3a7d71b61c8493db54d131,0.4221811898142094,249,Hot Spring,35.714605,139.820679,Hot Spring
504c73f2e4b03e711fa154b6,0.42218036331958986,250,Spa / Massage,35.755284,139.867757,Spa / Massage
4e7bbad38130a7474b135e06,0.4221800397203465,251,Spa / Massage,35.760043,139.696103,Spa / Massage
508e646ce4b032cef39ad837,0.4221773152549017,252,Spa / Massage,35.548482,139.749189,Spa / Massage
4e03051e1f6edc160233e689,0.4221768442995335,253,Hot Spring,35.710686,139.81897,Hot Spring
4fbf6629e4b07c0ab0473d4e,0.42217546916503584,254,Spa / Massage,35.735568,139.798849,Spa / Massage
4b9b4b72f964a520d6fe35e3,0.42217452773101605,255,Italian Restaurant,35.748103,139.64661,Italian Restaurant
4b651cfef964a520c4e42ae3,0.42217431462858057,256,Grocery Store,35.68028,139.588374,Grocery Store
4f43ae34e4b0f752a28ec808,0.42217383242473067,257,Spa / Massage,35.725946,139.669098,Spa / Massage
5051c75ae4b05b879494be8f,0.4221732001971719,258,Spa / Massage,35.701375,139.783068,Spa / Massage
4f8ceddfe4b013d9a4c60eee,0.42217298018741806,259,Spa / Massage,35.722819,139.663321,Spa / Massage
4e9c37e08231878c1624700f,0.42217251016519713,260,Hot Spring,35.707557,139.815011,Hot Spring
4fcde375e4b0cf727b628084,0.42217124700837144,261,Spa / Massage,35.682526,139.835953,Spa / Massage
4be6d5f52468c928ceb70143,0.42217115369364483,262,Hot Spring,35.659672,139.660542,Hot Spring
4ffabbc7e4b01d0821d14723,0.42217063928607135,263,Spa / Massage,35.767582,139.659607,Spa / Massage
5024e4a7e4b0b95e983753f4,0.4221704967376835,264,Spa / Massage,35.743122,139.815838,Spa / Massage
5083a80ae4b0528370f54ce2,0.4221703309823288,265,Water Park,35.733128,139.838805,Water Park
