business_id,popularity_visits,unique_users,repeat_user_rate,stability_cv
4ac518b7f964a52058a120e3,3,3,0.0,0.0
4ac518b8f964a5205fa120e3,1,1,0.0,0.0
4ac518b8f964a52062a120e3,1,1,0.0,0.0
4ac518b8f964a52063a120e3,7,6,0.16666666666666666,0.34992710611188255
4ac518b8f964a52065a120e3,2,1,1.0,0.0
4ac518b8f964a5206ba120e3,29,24,0.125,0.4308209651782791
4ac518b8f964a5206fa120e3,1,1,0.0,0.0
4ac518b8f964a52071a120e3,3,2,0.5,0.0
4ac518b8f964a52076a120e3,1,1,0.0,0.0
4ac518b8f964a52078a120e3,7,4,0.75,0.34992710611188255
4ac518b8f964a5207da120e3,2,2,0.0,0.0
4ac518b8f964a5207fa120e3,3,1,1.0,0.0
4ac518b8f964a52081a120e3,35,21,0.3333333333333333,0.5832118435198044
4ac518b8f964a52082a120e3,44,4,0.5,0.5000898230493189
4ac518b8f964a52084a120e3,1,1,0.0,0.0
4ac518b8f964a52086a120e3,3,3,0.0,0.0
4ac518b8f964a5208aa120e3,1,1,0.0,0.0
4ac518b8f964a5208ea120e3,10,3,0.3333333333333333,0.9521904571390467
4ac518b8f964a5208fa120e3,2,2,0.0,0.0
4ac518b8f964a52091a120e3,2,2,0.0,0.0
4ac518b8f964a52093a120e3,3,1,1.0,0.0
4ac518b9f964a52096a120e3,6,6,0.0,0.0
4ac518b9f964a5209da120e3,26,18,0.3333333333333333,0.4239916850596462
4ac518b9f964a5209ea120e3,6,6,0.0,0.0
4ac518b9f964a520a0a120e3,4,4,0.0,0.0
4ac518b9f964a520a1a120e3,1,1,0.0,0.0
4ac518b9f964a520a2a120e3,6,5,0.2,0.0
4ac518b9f964a520a4a120e3,2,2,0.0,0.0
4ac518b9f964a520a5a120e3,16,14,0.14285714285714285,0.3563048203434806
4ac518b9f964a520a8a120e3,1,1,0.0,0.0
4ac518b9f964a520ada120e3,2,2,0.0,0.0
4ac518b9f964a520afa120e3,4,4,0.0,0.0
4ac518b9f964a520b0a120e3,47,45,0.044444444444444446,0.47833486427924976
4ac518b9f964a520b1a120e3,9,9,0.0,0.0
4ac518b9f964a520b3a120e3,1,1,0.0,0.0
4ac518b9f964a520b4a120e3,2,2,0.0,0.0
4ac518b9f964a520b5a120e3,11,6,0.3333333333333333,0.28747978728803447
4ac518b9f964a520b6a120e3,22,14,0.2857142857142857,0.5989782257516942
4ac518b9f964a520b7a120e3,2,2,0.0,0.0
4ac518b9f964a520baa120e3,8,7,0.14285714285714285,0.0
4ac518b9f964a520bba120e3,20,18,0.1111111111111111,0.4523443208612048
4ac518b9f964a520bea120e3,2,2,0.0,0.0
4ac518b9f964a520bfa120e3,4,1,1.0,0.0
4ac518b9f964a520c0a120e3,4,4,0.0,0.0
4ac518b9f964a520c6a120e3,1,1,0.0,0.0
4ac518baf964a52000a220e3,2,2,0.0,0.0
4ac518baf964a52002a220e3,2,2,0.0,0.0
4ac518baf964a52006a220e3,9,9,0.0,0.0
4ac518baf964a520cda120e3,3,3,0.0,0.0
4ac518baf964a520cfa120e3,1,1,0.0,0.0
4ac518baf964a520d1a120e3,5,4,0.25,0.0
4ac518baf964a520d3a120e3,3,3,0.0,0.0
4ac518baf964a520d4a120e3,3,3,0.0,0.0
4ac518baf964a520d5a120e3,6,5,0.2,0.0
4ac518baf964a520d6a120e3,2,2,0.0,0.0
4ac518baf964a520d7a120e3,4,4,0.0,0.0
4ac518baf964a520dda120e3,1,1,0.0,0.0
4ac518baf964a520dea120e3,2,2,0.0,0.0
4ac518baf964a520e0a120e3,59,45,0.24444444444444444,2.500087025539741
4ac518baf964a520e3a120e3,2,2,0.0,0.0
4ac518baf964a520e8a120e3,1,1,0.0,0.0
4ac518baf964a520f2a120e3,3,3,0.0,0.0
4ac518baf964a520f3a120e3,2,2,0.0,0.0
4ac518baf964a520f7a120e3,1,1,0.0,0.0
4ac518baf964a520f8a120e3,3,3,0.0,0.0
4ac518baf964a520fca120e3,15,11,0.18181818181818182,0.36998498468030955
4ac518baf964a520fea120e3,13,12,0.08333333333333333,0.3422860840197998
4ac518bbf964a5200ca220e3,13,9,0.2222222222222222,0.37157376272280607
4ac518bbf964a5200da220e3,3,3,0.0,0.0
4ac518bbf964a5200fa220e3,4,4,0.0,0.0
4ac518bbf964a52010a220e3,5,4,0.25,0.0
4ac518bbf964a52012a220e3,1,1,0.0,0.0
4ac518bbf964a52013a220e3,6,6,0.0,0.0
4ac518bbf964a5201ca220e3,1,1,0.0,0.0
4ac518bbf964a5201ea220e3,22,11,0.2727272727272727,0.362925441424348
4ac518bbf964a52022a220e3,1,1,0.0,0.0
4ac518bbf964a52023a220e3,8,7,0.14285714285714285,0.3307189138830739
4ac518bbf964a52028a220e3,1,1,0.0,0.0
4ac518bbf964a5202ca220e3,1,1,0.0,0.0
4ac518bbf964a5202fa220e3,1,1,0.0,0.0
4ac518bbf964a52030a220e3,4,4,0.0,0.0
4ac518bbf964a52031a220e3,1,1,0.0,0.0
4ac518bbf964a52032a220e3,2,2,0.0,0.0
4ac518bbf964a52038a220e3,2,1,1.0,0.0
4ac518bbf964a52039a220e3,6,6,0.0,0.0
4ac518bbf964a5203ba220e3,2,2,0.0,0.0
4ac518bbf964a5203ca220e3,1,1,0.0,0.0
4ac518bbf964a5203fa220e3,2,2,0.0,0.0
4ac518bbf964a52040a220e3,8,8,0.0,0.0
4ac518bbf964a52043a220e3,14,11,0.2727272727272727,1.0014566650110448
4ac518bbf964a52045a220e3,14,14,0.0,0.33364240464065276
4ac518bbf964a52046a220e3,3,3,0.0,0.0
4ac518bbf964a52050a220e3,1,1,0.0,0.0
4ac518bbf964a52052a220e3,1,1,0.0,0.0
4ac518bbf964a52057a220e3,5,4,0.25,0.0
4ac518bbf964a52058a220e3,2,2,0.0,0.0
4ac518bbf964a52059a220e3,39,25,0.32,0.5387003770354751
4ac518bbf964a5205ca220e3,3,3,0.0,0.0
4ac518bcf964a5205da220e3,2,1,1.0,0.0
4ac518bcf964a52061a220e3,4,4,0.0,0.0
4ac518bcf964a52067a220e3,2,2,0.0,0.0
4ac518bcf964a52068a220e3,2,2,0.0,0.0
4ac518bcf964a52069a220e3,9,9,0.0,0.3795166950355407
4ac518bcf964a52072a220e3,7,7,0.0,0.5471012044321932
4ac518bcf964a52078a220e3,21,17,0.17647058823529413,0.3286992809345873
4ac518bcf964a5207aa220e3,6,6,0.0,0.0
4ac518bcf964a5207ba220e3,7,6,0.16666666666666666,0.0
4ac518bcf964a5207ca220e3,2,2,0.0,0.0
4ac518bcf964a5207ea220e3,5,5,0.0,0.0
4ac518bcf964a52081a220e3,6,6,0.0,0.0
4ac518bcf964a52084a220e3,1,1,0.0,0.0
4ac518bcf964a52086a220e3,6,3,0.3333333333333333,0.0
4ac518bcf964a52087a220e3,1,1,0.0,0.0
4ac518bcf964a52088a220e3,6,6,0.0,0.0
4ac518bcf964a52089a220e3,1,1,0.0,0.0
4ac518bcf964a5208aa220e3,1,1,0.0,0.0
4ac518bcf964a5208ba220e3,1,1,0.0,0.0
4ac518bcf964a5208ea220e3,6,3,0.6666666666666666,0.0
4ac518bcf964a5208fa220e3,11,11,0.0,0.0
4ac518bcf964a52092a220e3,6,3,0.3333333333333333,0.0
4ac518bcf964a52094a220e3,3,3,0.0,0.0
4ac518bcf964a52097a220e3,8,7,0.14285714285714285,0.34232659844072877
4ac518bcf964a52098a220e3,2,2,0.0,0.0
4ac518bcf964a5209ba220e3,6,4,0.5,0.0
4ac518bcf964a5209fa220e3,6,3,0.6666666666666666,0.0
4ac518bcf964a520a0a220e3,10,7,0.14285714285714285,0.0
4ac518bdf964a520a3a220e3,1,1,0.0,0.0
4ac518bdf964a520a4a220e3,9,9,0.0,0.3142696805273545
4ac518bdf964a520a6a220e3,1,1,0.0,0.0
4ac518bdf964a520a8a220e3,3,3,0.0,0.0
4ac518bdf964a520ada220e3,1,1,0.0,0.0
4ac518bdf964a520b0a220e3,1,1,0.0,0.0
4ac518bdf964a520b1a220e3,2,1,1.0,0.0
4ac518bdf964a520b4a220e3,1,1,0.0,0.0
4ac518bdf964a520b5a220e3,17,2,1.0,0.36735282343519987
4ac518bdf964a520bba220e3,3,3,0.0,0.0
4ac518bdf964a520bda220e3,3,3,0.0,0.0
4ac518bdf964a520bea220e3,19,14,0.2857142857142857,0.8622588385798903
4ac518bdf964a520c1a220e3,11,7,0.14285714285714285,0.36078426969062594
4ac518bdf964a520c5a220e3,3,1,1.0,0.0
4ac518bdf964a520c7a220e3,6,4,0.25,0.0
4ac518bdf964a520c8a220e3,4,4,0.0,0.0
4ac518bdf964a520c9a220e3,1,1,0.0,0.0
4ac518bdf964a520caa220e3,2,2,0.0,0.0
4ac518bdf964a520cba220e3,6,6,0.0,0.0
4ac518bdf964a520cca220e3,4,4,0.0,0.0
4ac518bdf964a520cea220e3,1,1,0.0,0.0
4ac518bdf964a520cfa220e3,5,4,0.25,0.0
4ac518bdf964a520d0a220e3,3,3,0.0,0.0
4ac518bdf964a520d4a220e3,1,1,0.0,0.0
4ac518bdf964a520d6a220e3,7,3,0.3333333333333333,0.0
4ac518bdf964a520d8a220e3,1,1,0.0,0.0
4ac518bdf964a520daa220e3,7,5,0.4,0.34992710611188255
4ac518bdf964a520e0a220e3,2,2,0.0,0.0
4ac518bdf964a520e3a220e3,3,3,0.0,0.0
4ac518bdf964a520e7a220e3,5,4,0.25,0.0
4ac518bdf964a520e8a220e3,1,1,0.0,0.0
4ac518bdf964a520e9a220e3,2,2,0.0,0.0
4ac518bef964a52000a320e3,1,1,0.0,0.0
4ac518bef964a52001a320e3,1,1,0.0,0.0
4ac518bef964a52006a320e3,19,17,0.11764705882352941,0.361371874908208
4ac518bef964a52007a320e3,2,2,0.0,0.0
4ac518bef964a5200ba320e3,4,2,0.5,0.0
4ac518bef964a5200da320e3,9,7,0.14285714285714285,0.0
4ac518bef964a5200ea320e3,4,4,0.0,0.0
4ac518bef964a52010a320e3,27,25,0.08,0.3495001703346499
4ac518bef964a52011a320e3,3,3,0.0,0.0
4ac518bef964a52018a320e3,4,3,0.3333333333333333,0.0
4ac518bef964a5201aa320e3,1,1,0.0,0.0
4ac518bef964a5201ca320e3,2,2,0.0,0.0
4ac518bef964a5201fa320e3,2,2,0.0,0.0
4ac518bef964a52020a320e3,4,4,0.0,0.0
4ac518bef964a52021a320e3,4,3,0.3333333333333333,0.0
4ac518bef964a52022a320e3,1,1,0.0,0.0
4ac518bef964a520eaa220e3,3,3,0.0,0.0
4ac518bef964a520efa220e3,2,2,0.0,0.0
4ac518bef964a520f0a220e3,2,2,0.0,0.0
4ac518bef964a520f1a220e3,4,4,0.0,0.0
4ac518bef964a520f2a220e3,5,3,0.3333333333333333,0.0
4ac518bef964a520f3a220e3,2,1,1.0,0.0
4ac518bef964a520f5a220e3,2,2,0.0,0.0
4ac518bef964a520f9a220e3,4,3,0.3333333333333333,0.0
4ac518bef964a520faa220e3,12,12,0.0,0.27638539919628335
4ac518bef964a520fca220e3,4,4,0.0,0.0
4ac518bef964a520ffa220e3,1,1,0.0,0.0
4ac518bff964a52024a320e3,10,9,0.1111111111111111,0.565685424949238
4ac518bff964a52025a320e3,5,5,0.0,0.0
4ac518bff964a5202aa320e3,1,1,0.0,0.0
4ac518bff964a5202ba320e3,5,5,0.0,0.0
4ac518bff964a5202da320e3,13,10,0.1,0.2664693550105965
4ac518bff964a5202ea320e3,1,1,0.0,0.0
4ac518bff964a52033a320e3,5,5,0.0,0.0
4ac518bff964a52034a320e3,14,9,0.2222222222222222,0.0
4ac518bff964a52035a320e3,7,7,0.0,0.34992710611188255
4ac518bff964a52037a320e3,3,2,0.5,0.0
4ac518bff964a5203aa320e3,7,6,0.16666666666666666,0.0
4ac518bff964a5203ca320e3,1,1,0.0,0.0
4ac518bff964a5203ea320e3,1,1,0.0,0.0
4ac518bff964a5203fa320e3,19,5,0.2,0.466659563835427
4ac518bff964a52043a320e3,3,2,0.5,0.0
4ac518bff964a52045a320e3,3,3,0.0,0.0
4ac518bff964a52047a320e3,2,2,0.0,0.0
4ac518bff964a52048a320e3,1,1,0.0,0.0
4ac518bff964a5204ba320e3,1,1,0.0,0.0
4ac518bff964a52058a320e3,15,7,0.2857142857142857,0.47140452079103173
4ac518bff964a5205ba320e3,1,1,0.0,0.0
4ac518bff964a5205ca320e3,7,6,0.16666666666666666,0.0
4ac518bff964a5205da320e3,7,7,0.0,0.6388765649999399
4ac518bff964a52060a320e3,4,4,0.0,0.0
4ac518bff964a52061a320e3,1,1,0.0,0.0
4ac518bff964a52062a320e3,2,2,0.0,0.0
4ac518bff964a52068a320e3,1,1,0.0,0.0
4ac518c0f964a52069a320e3,1,1,0.0,0.0
4ac518c0f964a5206ea320e3,1,1,0.0,0.0
4ac518c0f964a5206fa320e3,4,4,0.0,0.0
4ac518c0f964a52070a320e3,4,3,0.3333333333333333,0.0
4ac518c0f964a52073a320e3,2,2,0.0,0.0
4ac518c0f964a52074a320e3,3,2,0.5,0.0
4ac518c0f964a52076a320e3,2,2,0.0,0.0
4ac518c0f964a52077a320e3,3,3,0.0,0.0
4ac518c0f964a52079a320e3,1,1,0.0,0.0
4ac518c0f964a5207ba320e3,8,4,0.5,0.0
4ac518c0f964a5207ca320e3,3,3,0.0,0.0
4ac518c0f964a5207ea320e3,3,3,0.0,0.0
4ac518c0f964a52081a320e3,3,3,0.0,0.0
4ac518c0f964a52082a320e3,2,2,0.0,0.0
4ac518c0f964a52086a320e3,1,1,0.0,0.0
4ac518c0f964a52087a320e3,4,4,0.0,0.0
4ac518c0f964a52088a320e3,2,2,0.0,0.0
4ac518c0f964a52089a320e3,1,1,0.0,0.0
4ac518c0f964a5208ba320e3,3,3,0.0,0.0
4ac518c0f964a5208fa320e3,1,1,0.0,0.0
4ac518c0f964a52091a320e3,4,3,0.3333333333333333,0.0
4ac518c0f964a52095a320e3,3,1,1.0,0.0
4ac518c0f964a5209aa320e3,21,20,0.05,0.21295885499998002
4ac518c0f964a5209ba320e3,2,2,0.0,0.0
4ac518c0f964a5209fa320e3,3,3,0.0,0.0
4ac518c0f964a520a1a320e3,5,4,0.25,0.0
4ac518c0f964a520a7a320e3,2,2,0.0,0.0
4ac518c0f964a520aaa320e3,3,2,0.5,0.0
4ac518c0f964a520aba320e3,13,13,0.0,0.2664693550105965
4ac518c0f964a520ada320e3,11,11,0.0,0.36078426969062594
4ac518c0f964a520aea320e3,8,6,0.3333333333333333,0.38729833462074176
4ac518c1f964a520b1a320e3,2,2,0.0,0.0
4ac518c1f964a520b2a320e3,4,4,0.0,0.0
4ac518c1f964a520b4a320e3,3,3,0.0,0.0
4ac518c1f964a520b7a320e3,2,1,1.0,0.0
4ac518c1f964a520b9a320e3,3,3,0.0,0.0
4ac518c1f964a520cba320e3,1,1,0.0,0.0
4ac518c1f964a520cda320e3,7,7,0.0,0.0
4ac518c1f964a520d0a320e3,2,2,0.0,0.0
4ac518c1f964a520d1a320e3,1,1,0.0,0.0
4ac518c1f964a520d4a320e3,5,5,0.0,0.0
4ac518c1f964a520d8a320e3,1,1,0.0,0.0
4ac518c1f964a520e0a320e3,7,7,0.0,0.0
4ac518c1f964a520e8a320e3,5,5,0.0,0.0
4ac518c1f964a520e9a320e3,4,4,0.0,0.0
4ac518c1f964a520eba320e3,1,1,0.0,0.0
4ac518c1f964a520eca320e3,1,1,0.0,0.0
4ac518c1f964a520eea320e3,6,5,0.2,0.0
4ac518c2f964a52001a420e3,5,5,0.0,0.0
4ac518c2f964a52003a420e3,5,4,0.25,0.0
4ac518c2f964a52010a420e3,1,1,0.0,0.0
4ac518c2f964a52012a420e3,5,4,0.25,0.0
4ac518c2f964a52019a420e3,8,7,0.14285714285714285,0.34232659844072877
4ac518c2f964a5201aa420e3,5,5,0.0,0.0
4ac518c2f964a520f0a320e3,3,3,0.0,0.0
4ac518c2f964a520f4a320e3,3,2,0.5,0.0
4ac518c2f964a520fba320e3,3,3,0.0,0.0
4ac518c2f964a520ffa320e3,6,6,0.0,0.0
4ac518c3f964a52020a420e3,1,1,0.0,0.0
4ac518c3f964a52021a420e3,2,1,1.0,0.0
4ac518c3f964a52024a420e3,17,16,0.0625,1.2088676581802629
4ac518c3f964a52026a420e3,9,7,0.14285714285714285,0.3142696805273545
4ac518c3f964a52027a420e3,3,3,0.0,0.0
4ac518c3f964a52028a420e3,7,7,0.0,0.34992710611188255
4ac518c3f964a5202fa420e3,15,11,0.18181818181818182,0.36998498468030955
4ac518c3f964a52030a420e3,1,1,0.0,0.0
4ac518c3f964a52031a420e3,1,1,0.0,0.0
4ac518c3f964a52032a420e3,7,4,0.5,0.0
4ac518c3f964a52034a420e3,10,10,0.0,0.0
4ac518c3f964a52035a420e3,4,4,0.0,0.0
4ac518c3f964a52036a420e3,3,3,0.0,0.0
4ac518c3f964a52037a420e3,1,1,0.0,0.0
4ac518c3f964a52038a420e3,5,5,0.0,0.0
4ac518c3f964a52039a420e3,9,7,0.2857142857142857,0.3142696805273545
4ac518c3f964a5203aa420e3,2,2,0.0,0.0
4ac518c3f964a5203ba420e3,11,10,0.1,0.28747978728803447
4ac518c3f964a5203ca420e3,31,25,0.08,0.5210023386666229
4ac518c3f964a5203da420e3,3,3,0.0,0.0
4ac518c3f964a5203ea420e3,1,1,0.0,0.0
4ac518c3f964a5203fa420e3,3,3,0.0,0.0
4ac518c3f964a52041a420e3,2,2,0.0,0.0
4ac518c3f964a52042a420e3,1,1,0.0,0.0
4ac518c3f964a52043a420e3,4,4,0.0,0.0
4ac518c3f964a52044a420e3,3,2,0.5,0.0
4ac518c3f964a52045a420e3,9,6,0.16666666666666666,0.3795166950355407
4ac518c3f964a52047a420e3,5,5,0.0,0.0
4ac518c3f964a5204ca420e3,4,3,0.3333333333333333,0.0
4ac518c3f964a5204da420e3,8,8,0.0,0.5590169943749473
4ac518c3f964a5204ea420e3,1,1,0.0,0.0
4ac518c3f964a52053a420e3,1,1,0.0,0.0
4ac518c3f964a52054a420e3,6,6,0.0,0.0
4ac518c3f964a52055a420e3,15,15,0.0,0.4807401700618653
4ac518c3f964a52056a420e3,4,4,0.0,0.0
4ac518c3f964a52057a420e3,1,1,0.0,0.0
4ac518c3f964a52058a420e3,13,6,0.5,0.5191911982388868
4ac518c3f964a5205aa420e3,1,1,0.0,0.0
4ac518c4f964a5205ba420e3,1,1,0.0,0.0
4ac518c4f964a5205ca420e3,2,2,0.0,0.0
4ac518c4f964a5205da420e3,3,3,0.0,0.0
4ac518c4f964a5205ea420e3,1,1,0.0,0.0
4ac518c4f964a52069a420e3,7,7,0.0,0.2857142857142857
4ac518c4f964a5206ca420e3,1,1,0.0,0.0
4ac518c4f964a5206da420e3,3,3,0.0,0.0
4ac518c4f964a5206ea420e3,3,3,0.0,0.0
4ac518c4f964a5206fa420e3,7,4,0.5,0.0
4ac518c4f964a52070a420e3,1,1,0.0,0.0
4ac518c4f964a52071a420e3,5,5,0.0,0.0
4ac518c4f964a52072a420e3,15,9,0.3333333333333333,0.24944382578492938
4ac518c4f964a52073a420e3,9,8,0.125,0.3795166950355407
4ac518c4f964a52077a420e3,1,1,0.0,0.0
4ac518c4f964a5207aa420e3,2,2,0.0,0.0
4ac518c4f964a5207ba420e3,4,3,0.3333333333333333,0.0
4ac518c4f964a5207ca420e3,8,4,0.25,0.33071891388307384
4ac518c4f964a5207da420e3,4,2,0.5,0.0
4ac518c4f964a52081a420e3,1,1,0.0,0.0
4ac518c4f964a52083a420e3,4,4,0.0,0.0
4ac518c4f964a52085a420e3,1,1,0.0,0.0
4ac518c4f964a52088a420e3,1,1,0.0,0.0
4ac518c4f964a5208ba420e3,2,2,0.0,0.0
4ac518c4f964a5208ca420e3,5,1,1.0,0.0
4ac518c4f964a5208fa420e3,1,1,0.0,0.0
4ac518c4f964a52094a420e3,2,2,0.0,0.0
4ac518c4f964a52097a420e3,4,4,0.0,0.0
4ac518c4f964a5209aa420e3,13,13,0.0,0.5191911982388868
4ac518c4f964a5209ba420e3,1,1,0.0,0.0
4ac518c4f964a5209ca420e3,18,16,0.125,0.5546288567359978
4ac518c4f964a5209ea420e3,3,1,1.0,0.0
4ac518c4f964a5209fa420e3,2,2,0.0,0.0
4ac518c5f964a520a4a420e3,1,1,0.0,0.0
4ac518c5f964a520a9a420e3,3,3,0.0,0.0
4ac518c5f964a520aaa420e3,9,9,0.0,0.0
4ac518c5f964a520ada420e3,1,1,0.0,0.0
4ac518c5f964a520afa420e3,15,14,0.07142857142857142,0.3254626336861513
4ac518c5f964a520b1a420e3,10,7,0.2857142857142857,0.3703280399090206
4ac518c5f964a520b3a420e3,1,1,0.0,0.0
4ac518c5f964a520b4a420e3,16,16,0.0,0.36927447293799825
4ac518c5f964a520b8a420e3,1,1,0.0,0.0
4ac518c5f964a520b9a420e3,5,5,0.0,0.0
4ac518c5f964a520bba420e3,1,1,0.0,0.0
4ac518c5f964a520c0a420e3,4,4,0.0,0.0
4ac518c5f964a520c1a420e3,2,2,0.0,0.0
4ac518c5f964a520c3a420e3,5,4,0.25,0.0
4ac518c5f964a520c4a420e3,6,6,0.0,0.0
4ac518c5f964a520c5a420e3,14,11,0.2727272727272727,0.2575393768188564
4ac518c5f964a520c6a420e3,4,4,0.0,0.0
4ac518c5f964a520c7a420e3,9,8,0.125,0.3142696805273545
4ac518c5f964a520c8a420e3,1,1,0.0,0.0
4ac518c5f964a520c9a420e3,4,3,0.3333333333333333,0.0
4ac518c5f964a520cba420e3,3,3,0.0,0.0
4ac518c5f964a520d2a420e3,5,4,0.25,0.0
4ac518c5f964a520d3a420e3,7,4,0.25,0.0
