business_id,name,url,city
13958566,Ardiciocca,https://www.tripadvisor.com/Restaurant_Review-g186338-d13958566-Reviews-Ardiciocca-London_England.html,London_England
804653,Indian_Moment,https://www.tripadvisor.com/Restaurant_Review-g186338-d804653-Reviews-Indian_Moment-London_England.html,London_England
8734724,Fiddie_s_Italian_Kitchen,https://www.tripadvisor.com/Restaurant_Review-g186338-d8734724-Reviews-Fiddie_s_Italian_Kitchen-London_England.html,London_England
6885893,The_Jasmine_by_Spice_Nouv_Oh,https://www.tripadvisor.com/Restaurant_Review-g186338-d6885893-Reviews-The_Jasmine_by_Spice_Nouv_Oh-London_England.html,London_England
19605941,Epic_Pies,https://www.tripadvisor.com/Restaurant_Review-g186338-d19605941-Reviews-Epic_Pies-London_England.html,London_England
12962245,Home_SW15,https://www.tripadvisor.com/Restaurant_Review-g186338-d12962245-Reviews-Home_SW15-London_England.html,London_England
8122594,Humble_Grape_Battersea,https://www.tripadvisor.com/Restaurant_Review-g186338-d8122594-Reviews-Humble_Grape_Battersea-London_England.html,London_England
13444942,Amber,https://www.tripadvisor.com/Restaurant_Review-g186338-d13444942-Reviews-Amber-London_England.html,London_England
11961993,Oi_Vita_Pizzeria,https://www.tripadvisor.com/Restaurant_Review-g186338-d11961993-Reviews-Oi_Vita_Pizzeria-London_England.html,London_England
1964861,Bengal_Village,https://www.tripadvisor.com/Restaurant_Review-g186338-d1964861-Reviews-Bengal_Village-London_England.html,London_England
3681920,Bella_Vita,https://www.tripadvisor.com/Restaurant_Review-g186338-d3681920-Reviews-or400-Bella_Vita-London_England.html,London_England
19398383,28_50_Wine_Bar_Kitchen_Covent_Garden,https://www.tripadvisor.com/Restaurant_Review-g186338-d19398383-Reviews-28_50_Wine_Bar_Kitchen_Covent_Garden-London_England.html,London_England
720761,The_Ledbury,https://www.tripadvisor.com/Restaurant_Review-g186338-d720761-Reviews-The_Ledbury-London_England.html,London_England
3490463,Awesome_Thai_Barnes,https://www.tripadvisor.com/Restaurant_Review-g186338-d3490463-Reviews-Awesome_Thai_Barnes-London_England.html,London_England
11881554,Mio_Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d11881554-Reviews-Mio_Restaurant-London_England.html,London_England
7589353,Alexandrie_Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d7589353-Reviews-Alexandrie_Restaurant-London_England.html,London_England
7290752,L_oro_di_Napoli,https://www.tripadvisor.com/Restaurant_Review-g186338-d7290752-Reviews-L_oro_di_Napoli-London_England.html,London_England
1014977,Chez_Abir_Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d1014977-Reviews-Chez_Abir_Restaurant-London_England.html,London_England
12547499,Humble_Grape_Islington,https://www.tripadvisor.com/Restaurant_Review-g186338-d12547499-Reviews-Humble_Grape_Islington-London_England.html,London_England
8427318,Korova_Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d8427318-Reviews-Korova_Restaurant-London_England.html,London_England
3869685,Sunday_Champagne_Brunch_at_The_Landmark_London,https://www.tripadvisor.com/Restaurant_Review-g186338-d3869685-Reviews-Sunday_Champagne_Brunch_at_The_Landmark_London-London_England.html,London_England
12556244,Tom_Simmons_Tower_Bridge,https://www.tripadvisor.com/Restaurant_Review-g186338-d12556244-Reviews-Tom_Simmons_Tower_Bridge-London_England.html,London_England
718583,Da_Mario_Covent_Garden,https://www.tripadvisor.com/Restaurant_Review-g186338-d718583-Reviews-Da_Mario_Covent_Garden-London_England.html,London_England
7707197,Blacklock_Soho,https://www.tripadvisor.com/Restaurant_Review-g186338-d7707197-Reviews-Blacklock_Soho-London_England.html,London_England
12029806,Apres_Food_Co,https://www.tripadvisor.com/Restaurant_Review-g186338-d12029806-Reviews-Apres_Food_Co-London_England.html,London_England
2433450,AW_Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d2433450-Reviews-AW_Restaurant-London_England.html,London_England
12883339,Frog_By_Adam_Handling,https://www.tripadvisor.com/Restaurant_Review-g186338-d12883339-Reviews-Frog_By_Adam_Handling-London_England.html,London_England
17424650,The_Mantl,https://www.tripadvisor.com/Restaurant_Review-g186338-d17424650-Reviews-The_Mantl-London_England.html,London_England
4002133,Indian_Express_West_Kensington,https://www.tripadvisor.com/Restaurant_Review-g186338-d4002133-Reviews-Indian_Express_West_Kensington-London_England.html,London_England
7189021,Pure_Indian_Cooking,https://www.tripadvisor.com/Restaurant_Review-g186338-d7189021-Reviews-Pure_Indian_Cooking-London_England.html,London_England
7697088,Holy_Smoke,https://www.tripadvisor.com/Restaurant_Review-g186338-d7697088-Reviews-Holy_Smoke-London_England.html,London_England
10148721,Peninsula_Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,London_England
4750437,Revolution,https://www.tripadvisor.com/Restaurant_Review-g186338-d4750437-Reviews-Revolution-London_England.html,London_England
2165221,Smith_s,https://www.tripadvisor.com/Restaurant_Review-g186338-d2165221-Reviews-Smith_s-London_England.html,London_England
10454229,28_Church_Row,https://www.tripadvisor.com/Restaurant_Review-g186338-d10454229-Reviews-28_Church_Row-London_England.html,London_England
12246210,Fast_Break,https://www.tripadvisor.com/Restaurant_Review-g186338-d12246210-Reviews-Fast_Break-London_England.html,London_England
1367676,Bel_Canto_Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d1367676-Reviews-Bel_Canto_Restaurant-London_England.html,London_England
8617056,Richard_Haward_s_Oysters,https://www.tripadvisor.com/Restaurant_Review-g186338-d8617056-Reviews-Richard_Haward_s_Oysters-London_England.html,London_England
2009271,Cafe_Amisha,https://www.tripadvisor.com/Restaurant_Review-g186338-d2009271-Reviews-Cafe_Amisha-London_England.html,London_England
8528939,El_Inca_Plebeyo,https://www.tripadvisor.com/Restaurant_Review-g186338-d8528939-Reviews-El_Inca_Plebeyo-London_England.html,London_England
2013731,Nepal_Authentic_Dining,https://www.tripadvisor.com/Restaurant_Review-g186338-d2013731-Reviews-Nepal_Authentic_Dining-London_England.html,London_England
968831,Luna_Rossa,https://www.tripadvisor.com/Restaurant_Review-g186338-d968831-Reviews-Luna_Rossa-London_England.html,London_England
3932437,Wolkite_restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d3932437-Reviews-Wolkite_restaurant-London_England.html,London_England
14190070,Morso_Abbey_Road,https://www.tripadvisor.com/Restaurant_Review-g186338-d14190070-Reviews-Morso_Abbey_Road-London_England.html,London_England
1645957,Galvin_La_Chapelle,https://www.tripadvisor.com/Restaurant_Review-g186338-d1645957-Reviews-Galvin_La_Chapelle-London_England.html,London_England
7621391,Mangia_Bene,https://www.tripadvisor.com/Restaurant_Review-g186338-d7621391-Reviews-Mangia_Bene-London_England.html,London_England
14088539,Laurent_at_Cafe_Royal,https://www.tripadvisor.com/Restaurant_Review-g186338-d14088539-Reviews-Laurent_at_Cafe_Royal-London_England.html,London_England
19866455,3AKE,https://www.tripadvisor.com/Restaurant_Review-g186338-d19866455-Reviews-3AKE-London_England.html,London_England
12923460,Bruce_Burgers,https://www.tripadvisor.com/Restaurant_Review-g186338-d12923460-Reviews-Bruce_Burgers-London_England.html,London_England
6609446,New_London_Cafe,https://www.tripadvisor.com/Restaurant_Review-g186338-d6609446-Reviews-New_London_Cafe-London_England.html,London_England
2036992,Light_of_India,https://www.tripadvisor.com/Restaurant_Review-g186338-d2036992-Reviews-Light_of_India-London_England.html,London_England
19356395,Afrik_N_Fusion,https://www.tripadvisor.com/Restaurant_Review-g186338-d19356395-Reviews-Afrik_N_Fusion-London_England.html,London_England
12113945,Lorne_Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d12113945-Reviews-Lorne_Restaurant-London_England.html,London_England
2359208,The_White_Onion,https://www.tripadvisor.com/Restaurant_Review-g186338-d2359208-Reviews-The_White_Onion-London_England.html,London_England
1044781,The_Wilmington,https://www.tripadvisor.com/Restaurant_Review-g186338-d1044781-Reviews-The_Wilmington-London_England.html,London_England
13001816,Capeesh,https://www.tripadvisor.com/Restaurant_Review-g186338-d13001816-Reviews-Capeesh-London_England.html,London_England
720992,Zonzo_Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d720992-Reviews-Zonzo_Restaurant-London_England.html,London_England
12228960,Mere,https://www.tripadvisor.com/Restaurant_Review-g186338-d12228960-Reviews-Mere-London_England.html,London_England
10183312,Humble_Grape,https://www.tripadvisor.com/Restaurant_Review-g186338-d10183312-Reviews-Humble_Grape-London_England.html,London_England
11894306,CERU,https://www.tripadvisor.com/Restaurant_Review-g186338-d11894306-Reviews-CERU-London_England.html,London_England
13006784,Yum_Sa,https://www.tripadvisor.com/Restaurant_Review-g186338-d13006784-Reviews-Yum_Sa-London_England.html,London_England
2144126,Medlar,https://www.tripadvisor.com/Restaurant_Review-g186338-d2144126-Reviews-Medlar-London_England.html,London_England
7934476,Cahoots_Underground,https://www.tripadvisor.com/Restaurant_Review-g186338-d7934476-Reviews-Cahoots_Underground-London_England.html,London_England
10687556,Firebrand_Pizza,https://www.tripadvisor.com/Restaurant_Review-g186338-d10687556-Reviews-Firebrand_Pizza-London_England.html,London_England
1044630,Sergio_s,https://www.tripadvisor.com/Restaurant_Review-g186338-d1044630-Reviews-Sergio_s-London_England.html,London_England
19315675,Cahoots_Ticket_Hall_Control_Room,https://www.tripadvisor.com/Restaurant_Review-g186338-d19315675-Reviews-Cahoots_Ticket_Hall_Control_Room-London_England.html,London_England
719657,La_Trompette,https://www.tripadvisor.com/Restaurant_Review-g186338-d719657-Reviews-La_Trompette-London_England.html,London_England
12926680,Dhaba_49,https://www.tripadvisor.com/Restaurant_Review-g186338-d12926680-Reviews-Dhaba_49-London_England.html,London_England
10791411,Its_All_Greek_to_Me,https://www.tripadvisor.com/Restaurant_Review-g186338-d10791411-Reviews-Its_All_Greek_to_Me-London_England.html,London_England
733567,Ishtar,https://www.tripadvisor.com/Restaurant_Review-g186338-d733567-Reviews-Ishtar-London_England.html,London_England
4976301,Augustine_Kitchen,https://www.tripadvisor.com/Restaurant_Review-g186338-d4976301-Reviews-Augustine_Kitchen-London_England.html,London_England
3160154,The_Blacksmith_s_Arms,https://www.tripadvisor.com/Restaurant_Review-g186338-d3160154-Reviews-The_Blacksmith_s_Arms-London_England.html,London_England
1554178,Seven_Park_Place_By_William_Drabble,https://www.tripadvisor.com/Restaurant_Review-g186338-d1554178-Reviews-Seven_Park_Place_By_William_Drabble-London_England.html,London_England
1106756,The_Foyer_At_Claridge_s,https://www.tripadvisor.com/Restaurant_Review-g186338-d1106756-Reviews-The_Foyer_At_Claridge_s-London_England.html,London_England
13917394,Purezza_Camden,https://www.tripadvisor.com/Restaurant_Review-g186338-d13917394-Reviews-Purezza_Camden-London_England.html,London_England
3393276,Steak_Co_St_Martins_Ln,https://www.tripadvisor.com/Restaurant_Review-g186338-d3393276-Reviews-Steak_Co_St_Martins_Ln-London_England.html,London_England
2719908,Baileys_Fish_and_Chips,https://www.tripadvisor.com/Restaurant_Review-g186338-d2719908-Reviews-Baileys_Fish_and_Chips-London_England.html,London_England
3172658,Rossella,https://www.tripadvisor.com/Restaurant_Review-g186338-d3172658-Reviews-Rossella-London_England.html,London_England
3296245,Chez_Elles_Bistroquet,https://www.tripadvisor.com/Restaurant_Review-g186338-d3296245-Reviews-Chez_Elles_Bistroquet-London_England.html,London_England
6612075,May_Fair_Kitchen,https://www.tripadvisor.com/Restaurant_Review-g186338-d6612075-Reviews-May_Fair_Kitchen-London_England.html,London_England
17274103,TDQ_Steaks,https://www.tripadvisor.com/Restaurant_Review-g186338-d17274103-Reviews-TDQ_Steaks-London_England.html,London_England
14099622,Temper_Covent_Garden,https://www.tripadvisor.com/Restaurant_Review-g186338-d14099622-Reviews-Temper_Covent_Garden-London_England.html,London_England
10079921,Romulo_Cafe_and_Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d10079921-Reviews-Romulo_Cafe_and_Restaurant-London_England.html,London_England
13110566,Paladar,https://www.tripadvisor.com/Restaurant_Review-g186338-d13110566-Reviews-Paladar-London_England.html,London_England
5856902,Bayleaf_Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d5856902-Reviews-Bayleaf_Restaurant-London_England.html,London_England
11884748,Arro_Coffee_The_Temple_of_Coffee_BAYSWATER,https://www.tripadvisor.com/Restaurant_Review-g186338-d11884748-Reviews-Arro_Coffee_The_Temple_of_Coffee_BAYSWATER-London_England.html,London_England
5953939,Dulce_Cafe,https://www.tripadvisor.com/Restaurant_Review-g186338-d5953939-Reviews-Dulce_Cafe-London_England.html,London_England
10677822,Dirty_Bones_Shoreditch,https://www.tripadvisor.com/Restaurant_Review-g186338-d10677822-Reviews-Dirty_Bones_Shoreditch-London_England.html,London_England
718523,Ciullosteria,https://www.tripadvisor.com/Restaurant_Review-g186338-d718523-Reviews-Ciullosteria-London_England.html,London_England
4606668,280_Degrees_African_Restaurant_Bar,https://www.tripadvisor.com/Restaurant_Review-g186338-d4606668-Reviews-280_Degrees_African_Restaurant_Bar-London_England.html,London_England
12290895,Kibele_Restaurant_Bar,https://www.tripadvisor.com/Restaurant_Review-g186338-d12290895-Reviews-Kibele_Restaurant_Bar-London_England.html,London_England
6677263,Steak_And_Lobster_Warren_Street,https://www.tripadvisor.com/Restaurant_Review-g186338-d6677263-Reviews-Steak_And_Lobster_Warren_Street-London_England.html,London_England
6575472,Rock_Star_Sushi_Bar,https://www.tripadvisor.com/Restaurant_Review-g186338-d6575472-Reviews-Rock_Star_Sushi_Bar-London_England.html,London_England
1017662,The_Park_Room,https://www.tripadvisor.com/Restaurant_Review-g186338-d1017662-Reviews-The_Park_Room-London_England.html,London_England
2154460,Palms_of_Goa,https://www.tripadvisor.com/Restaurant_Review-g186338-d2154460-Reviews-Palms_of_Goa-London_England.html,London_England
14926946,Laki_Kane,https://www.tripadvisor.com/Restaurant_Review-g186338-d14926946-Reviews-Laki_Kane-London_England.html,London_England
10190924,Anglo,https://www.tripadvisor.com/Restaurant_Review-g186338-d10190924-Reviews-Anglo-London_England.html,London_England
720941,Wiltons,https://www.tripadvisor.com/Restaurant_Review-g186338-d720941-Reviews-Wiltons-London_England.html,London_England
13206581,Minted_Lounge,https://www.tripadvisor.com/Restaurant_Review-g186338-d13206581-Reviews-Minted_Lounge-London_England.html,London_England
15275508,Ading_s_Kitchen,https://www.tripadvisor.com/Restaurant_Review-g186338-d15275508-Reviews-Ading_s_Kitchen-London_England.html,London_England
12375817,Zala_grill,https://www.tripadvisor.com/Restaurant_Review-g186338-d12375817-Reviews-Zala_grill-London_England.html,London_England
3421937,Mr_Falafel,https://www.tripadvisor.com/Restaurant_Review-g186338-d3421937-Reviews-Mr_Falafel-London_England.html,London_England
10410215,Trinity_Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d10410215-Reviews-Trinity_Restaurant-London_England.html,London_England
1554184,William_s_Bar_and_Bistro,https://www.tripadvisor.com/Restaurant_Review-g186338-d1554184-Reviews-William_s_Bar_and_Bistro-London_England.html,London_England
4562632,Niche_Gluten_free_Dining,https://www.tripadvisor.com/Restaurant_Review-g186338-d4562632-Reviews-Niche_Gluten_free_Dining-London_England.html,London_England
2697963,Senzala,https://www.tripadvisor.com/Restaurant_Review-g186338-d2697963-Reviews-Senzala-London_England.html,London_England
1044772,Lord_Wargrave,https://www.tripadvisor.com/Restaurant_Review-g186338-d1044772-Reviews-Lord_Wargrave-London_England.html,London_England
6516294,Blue_Nile_Cafe,https://www.tripadvisor.com/Restaurant_Review-g186338-d6516294-Reviews-Blue_Nile_Cafe-London_England.html,London_England
718512,Cibo,https://www.tripadvisor.com/Restaurant_Review-g186338-d718512-Reviews-Cibo-London_England.html,London_England
2241866,Luna_Nuova,https://www.tripadvisor.com/Restaurant_Review-g186338-d2241866-Reviews-Luna_Nuova-London_England.html,London_England
719688,Le_Gavroche,https://www.tripadvisor.com/Restaurant_Review-g186338-d719688-Reviews-Le_Gavroche-London_England.html,London_England
7136330,Lokkanta_Meze_Barbeque,https://www.tripadvisor.com/Restaurant_Review-g186338-d7136330-Reviews-Lokkanta_Meze_Barbeque-London_England.html,London_England
12972234,Plate_Restaurant_Bar_and_Bake,https://www.tripadvisor.com/Restaurant_Review-g186338-d12972234-Reviews-Plate_Restaurant_Bar_and_Bake-London_England.html,London_England
7341059,Miss_Tapas,https://www.tripadvisor.com/Restaurant_Review-g186338-d7341059-Reviews-Miss_Tapas-London_England.html,London_England
10771430,Monmouth_Kitchen_Covent_Garden,https://www.tripadvisor.com/Restaurant_Review-g186338-d10771430-Reviews-Monmouth_Kitchen_Covent_Garden-London_England.html,London_England
13149344,Osteria_Romana,https://www.tripadvisor.com/Restaurant_Review-g186338-d13149344-Reviews-Osteria_Romana-London_England.html,London_England
1017703,The_Rib_Room_Bar_Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d1017703-Reviews-The_Rib_Room_Bar_Restaurant-London_England.html,London_England
7045536,Chez_Antoinette,https://www.tripadvisor.com/Restaurant_Review-g186338-d7045536-Reviews-Chez_Antoinette-London_England.html,London_England
2475842,Cafe_Maya,https://www.tripadvisor.com/Restaurant_Review-g186338-d2475842-Reviews-Cafe_Maya-London_England.html,London_England
731388,Nipa_Thai_Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d731388-Reviews-Nipa_Thai_Restaurant-London_England.html,London_England
4925053,Pizza_Sophia,https://www.tripadvisor.com/Restaurant_Review-g186338-d4925053-Reviews-Pizza_Sophia-London_England.html,London_England
5433381,Salento,https://www.tripadvisor.com/Restaurant_Review-g186338-d5433381-Reviews-Salento-London_England.html,London_England
733341,Mosob_Restaurant,https://www.tripadvisor.com/Restaurant_Review-g186338-d733341-Reviews-Mosob_Restaurant-London_England.html,London_England
4107793,The_Pride_of_Spitalfields,https://www.tripadvisor.com/Restaurant_Review-g186338-d4107793-Reviews-The_Pride_of_Spitalfields-London_England.html,London_England
18961625,Supplant_Limited,https://www.tripadvisor.com/Restaurant_Review-g186338-d18961625-Reviews-Supplant_Limited-London_England.html,London_England
878484,Texture,https://www.tripadvisor.com/Restaurant_Review-g186338-d878484-Reviews-Texture-London_England.html,London_England
7856142,Kona,https://www.tripadvisor.com/Restaurant_Review-g186338-d7856142-Reviews-Kona-London_England.html,London_England
3544066,La_Saporita,https://www.tripadvisor.com/Restaurant_Review-g186338-d3544066-Reviews-La_Saporita-London_England.html,London_England
8035740,Ngon_Ngon,https://www.tripadvisor.com/Restaurant_Review-g186338-d8035740-Reviews-Ngon_Ngon-London_England.html,London_England
13698096,Scully_St_James_s,https://www.tripadvisor.com/Restaurant_Review-g186338-d13698096-Reviews-Scully_St_James_s-London_England.html,London_England
4910537,Sugar_Cane_bar,https://www.tripadvisor.com/Restaurant_Review-g186338-d4910537-Reviews-Sugar_Cane_bar-London_England.html,London_England
12658903,Laz_Camden,https://www.tripadvisor.com/Restaurant_Review-g186338-d12658903-Reviews-Laz_Camden-London_England.html,London_England
1213351,The_Bar_at_The_Dorchester,https://www.tripadvisor.com/Restaurant_Review-g186338-d1213351-Reviews-The_Bar_at_The_Dorchester-London_England.html,London_England
7268200,Flat_Iron_Tottenham_Court_Rd,https://www.tripadvisor.com/Restaurant_Review-g186338-d7268200-Reviews-Flat_Iron_Tottenham_Court_Rd-London_England.html,London_England
